,accuracy_score(train),precision_score(train),recall_score(train),f1_score(train),accuracy_score(test),precision_score(test),recall_score(test),f1_score(test),,total,train,test
769,0.985832991,0.996723691,0.964726189,0.980463949,0.746719917,0.732470712,0.500677291,0.594789029,,,,
770,0.985936535,0.997002821,0.964736224,0.980604163,0.747844094,0.734248647,0.502828685,0.596892809,,,,
771,0.986028985,0.996910861,0.965077422,0.980735891,0.749545152,0.737000929,0.505976096,0.600018898,,,,
772,0.986069663,0.996973027,0.965127598,0.980791882,0.750077657,0.735991255,0.509681275,0.602278612,,,,
773,0.986195395,0.997159562,0.965288161,0.980965056,0.749604319,0.736376258,0.507131474,0.600622847,,,,
774,0.985929139,0.99699245,0.964726189,0.980593962,0.747222839,0.73186686,0.503705179,0.596719764,,,,
775,0.985899555,0.996868519,0.96476633,0.980554748,0.747592634,0.735245902,0.500318725,0.59544808,,,,
776,0.986139925,0.996623616,0.965659465,0.980897239,0.748820354,0.735592827,0.50498008,0.598851905,,,,
777,0.986169509,0.997118126,0.965258056,0.980929459,0.749382442,0.737025629,0.505258964,0.599522538,,,,
778,0.986173207,0.997149077,0.965237985,0.980934072,0.747355965,0.732868757,0.502788845,0.596408318,,,,
779,0.985810803,0.997084276,0.964314745,0.980425766,0.749175357,0.733980806,0.508844622,0.601021152,,,,
780,0.986017891,0.996879859,0.965077422,0.980720889,0.750550995,0.736503561,0.510916335,0.603312006,,,,
781,0.986136227,0.996922088,0.965358408,0.980886394,0.750610162,0.738979118,0.507569721,0.601794993,,,,
782,0.986051173,0.997075932,0.96497707,0.980763935,0.750550995,0.739502152,0.506573705,0.601267319,,,,
783,0.986224978,0.996830198,0.96568957,0.98101282,0.748199098,0.734728277,0.503625498,0.597612575,,,,
784,0.985958723,0.996683663,0.965107527,0.980641477,0.749160565,0.735590278,0.506414343,0.599858424,,,,
785,0.986006797,0.996735582,0.965187809,0.980708051,0.747474299,0.733698184,0.502071713,0.5961775,,,,
786,0.985866273,0.996950682,0.964595731,0.980506365,0.747992012,0.735746448,0.5012749,0.596289187,,,,
787,0.985825595,0.996754526,0.964676013,0.980452953,0.747903262,0.733387405,0.504342629,0.597672387,,,,
788,0.985803407,0.996610134,0.964756295,0.980424551,0.748287849,0.735148659,0.503386454,0.597583182,,,,
789,0.986335918,0.996687165,0.96613112,0.981171303,0.749308483,0.735443623,0.507250996,0.600396114,,,,
790,0.985966119,0.997044304,0.964776365,0.980644964,0.750314326,0.739231665,0.505976096,0.600756859,,,,
791,0.985640696,0.997186111,0.963752772,0.980184428,0.746971378,0.733278861,0.500557769,0.594970877,,,,
792,0.985866273,0.996754896,0.9647864,0.980510143,0.750950373,0.740637195,0.506613546,0.601670255,,,,
793,0.985888461,0.997157116,0.964455238,0.980533592,0.749767029,0.735644762,0.508884462,0.601606104,,,,
794,0.985755333,0.997217983,0.964033758,0.980345134,0.747282006,0.734947529,0.499442231,0.594729226,,,,
795,0.986543006,0.997110844,0.966281649,0.981454206,0.748598476,0.737598217,0.501155378,0.59681169,,,,
796,0.986395086,0.996841996,0.966141155,0.981251497,0.749988906,0.738674741,0.505418327,0.60017978,,,,
797,0.986195395,0.997149255,0.965298197,0.98096525,0.74953036,0.737592366,0.505059761,0.599569608,,,,
798,0.986232374,0.996912621,0.965629359,0.98102166,0.750403077,0.738351878,0.507609562,0.601614883,,,,
799,0.985844085,0.996744393,0.964736224,0.980479148,0.745506989,0.729519158,0.499880478,0.593252796,,,,
800,0.985962421,0.996951504,0.964856647,0.980641542,0.746379706,0.731517057,0.50063745,0.594446284,,,,
801,0.985873669,0.996754963,0.964806471,0.98052054,0.748524517,0.734794457,0.504900398,0.598531183,,,,
802,0.986058569,0.996993541,0.965077422,0.980775899,0.746941794,0.733602245,0.499960159,0.594654788,,,,
803,0.986291542,0.997005802,0.965699606,0.981103029,0.748347016,0.733768862,0.505657371,0.598721608,,,,
804,0.986025287,0.996921131,0.965057351,0.980730497,0.748761186,0.736713144,0.50310757,0.597902512,,,,
805,0.985966119,0.996930925,0.964886753,0.980647135,0.749027439,0.733774073,0.508525896,0.600729498,,,,
806,0.986110341,0.996613049,0.965589218,0.980855879,0.747370757,0.733127943,0.50247012,0.596269768,,,,
807,0.986028985,0.996519686,0.96545876,0.980743353,0.751364544,0.73938904,0.510119522,0.603720207,,,,
808,0.986077059,0.997034917,0.965087457,0.980801101,0.749929739,0.736629317,0.50812749,0.601405196,,,,
809,0.985847783,0.996888677,0.964605766,0.98048156,0.748199098,0.734591926,0.503824701,0.597707669,,,,
810,0.986494932,0.996812023,0.966442212,0.981392221,0.748420975,0.734632336,0.504701195,0.598337427,,,,
811,0.986228676,0.997046479,0.965488866,0.981013949,0.750092449,0.736387208,0.509163347,0.602049229,,,,
812,0.985844085,0.996868032,0.964615801,0.980476759,0.747740552,0.732543353,0.504900398,0.597783019,,,,
813,0.986176905,0.996932738,0.96545876,0.98094335,0.747296798,0.732267038,0.503426295,0.596656908,,,,
814,0.986509724,0.997151764,0.966151191,0.981406728,0.747710968,0.733864403,0.502828685,0.596765805,,,,
815,0.985921743,0.997105809,0.964595731,0.980581385,0.749352859,0.737243265,0.504820717,0.599285833,,,,
816,0.98623977,0.997036269,0.965529007,0.981029727,0.750684121,0.738115867,0.509123506,0.60259826,,,,
817,0.986014193,0.996910733,0.965037281,0.980715102,0.748332224,0.732864877,0.506932271,0.599312326,,,,
818,0.986125133,0.996880797,0.965368443,0.980871587,0.749412026,0.735224586,0.508007968,0.600852909,,,,
819,0.985914347,0.996796533,0.964876717,0.98057693,0.748997855,0.736682773,0.504143426,0.598623365,,,,
820,0.986099247,0.996839378,0.965338338,0.980835997,0.750787664,0.738745516,0.508645418,0.602472748,,,,
821,0.985977213,0.99714751,0.964706118,0.980658587,0.74895348,0.735703515,0.505378486,0.599168674,,,,
822,0.98570726,0.996640119,0.964465273,0.980288758,0.747252422,0.733275109,0.501752988,0.595813128,,,,
823,0.985884763,0.996919918,0.964676013,0.980532959,0.749234524,0.737369617,0.504143426,0.598850004,,,,
824,0.986169509,0.997149048,0.96522795,0.980928876,0.749338067,0.737725948,0.504063745,0.598911243,,,,
825,0.986302636,0.996820597,0.965910345,0.981122075,0.750935582,0.735518814,0.513984064,0.60511257,,,,
826,0.986354408,0.99712992,0.965749782,0.981189017,0.749500777,0.7359963,0.507250996,0.600580202,,,,
827,0.986321126,0.996933977,0.965850134,0.981145924,0.748835145,0.735198702,0.50561753,0.599169067,,,,
828,0.985962421,0.996766069,0.965037281,0.980645095,0.746749501,0.730114783,0.504302789,0.596554893,,,,
829,0.985910649,0.997116033,0.96455559,0.980565587,0.748376599,0.735022372,0.503944223,0.597934246,,,,
830,0.985899555,0.997177838,0.964465273,0.980548796,0.745492197,0.732724057,0.495099602,0.590917737,,,,
831,0.985759031,0.996826055,0.964425132,0.980357953,0.749101398,0.736845169,0.504342629,0.598817408,,,,
832,0.986428368,0.997027539,0.966050838,0.981294788,0.750891206,0.735823197,0.513346614,0.604773415,,,,
833,0.985847783,0.997053636,0.964445203,0.980478374,0.749900155,0.736298604,0.508486056,0.60154593,,,,
834,0.986454254,0.996955702,0.966191332,0.981332464,0.750979957,0.741088618,0.506095618,0.601453564,,,,
835,0.986280448,0.996902742,0.965769852,0.981089374,0.74788847,0.735005834,0.501912351,0.596496212,,,,
836,0.98642467,0.996914283,0.966151191,0.981291694,0.749308483,0.736756506,0.505338645,0.599489555,,,,
837,0.986099247,0.997045407,0.965137633,0.980832088,0.747977221,0.734360465,0.503227092,0.597210402,,,,
838,0.986372898,0.997088867,0.965840099,0.981215751,0.750787664,0.738029307,0.509681275,0.602959891,,,,
839,0.985910649,0.997054156,0.964615801,0.980566777,0.745418238,0.731226918,0.496972112,0.591759767,,,,
840,0.986472744,0.996863257,0.966331825,0.98136013,0.748154722,0.735585901,0.502191235,0.596884175,,,,
841,0.985884763,0.996775665,0.964816506,0.980535739,0.749086606,0.735459228,0.506294821,0.599730999,,,,
842,0.985810803,0.997146178,0.964254533,0.980424568,0.747429924,0.734224505,0.501115538,0.595676162,,,,
843,0.986339616,0.997212233,0.965629359,0.981166706,0.748909104,0.734433608,0.507051793,0.599919866,,,,
844,0.986062267,0.99713788,0.964946964,0.980778352,0.749781821,0.736860384,0.507171315,0.60081178,,,,
845,0.986102945,0.997158826,0.965037281,0.980835135,0.746261371,0.727679083,0.505896414,0.596850764,,,,
846,0.98646165,0.997161681,0.966010698,0.981339042,0.749130981,0.735559671,0.506334661,0.599792345,,,,
847,0.986054871,0.997075963,0.964987105,0.980769133,0.748435767,0.736512946,0.502031873,0.597076453,,,,
848,0.98623977,0.997046571,0.965518972,0.981029534,0.751379336,0.7416929,0.50689243,0.602215175,,,,
849,0.986280448,0.99695422,0.965719676,0.98108841,0.749604319,0.738028661,0.504741036,0.599488951,,,,
850,0.985618508,0.996711414,0.964154181,0.980162515,0.750003698,0.737555774,0.507091633,0.60098685,,,,
851,0.986073361,0.996828851,0.965278126,0.980799821,0.747311589,0.733310052,0.501952191,0.595965091,,,,
852,0.986202791,0.996912365,0.965549077,0.980980103,0.751645588,0.743352466,0.505657371,0.601887419,,,,
853,0.986165811,0.997128403,0.965237985,0.980924069,0.747045337,0.731680473,0.503227092,0.596322262,,,,
854,0.986280448,0.997067509,0.965609289,0.981086289,0.7510835,0.738964641,0.509561753,0.603188078,,,,
855,0.98561481,0.996762915,0.96409397,0.980156301,0.749234524,0.737065704,0.504581673,0.599058723,,,,
856,0.98561481,0.99681446,0.964043794,0.980155289,0.74879077,0.736882041,0.502988048,0.597873701,,,,
857,0.985881065,0.997084851,0.964505414,0.980524581,0.746039494,0.731670269,0.498964143,0.593315489,,,,
858,0.98633222,0.99684144,0.965970557,0.981163232,0.749781821,0.736668595,0.507450199,0.600943619,,,,
859,0.985999401,0.997075508,0.964836576,0.980691161,0.748480142,0.734857275,0.504621514,0.598356009,,,,
860,0.986091851,0.997241236,0.964926893,0.980817977,0.750329118,0.738276042,0.507410359,0.601449789,,,,
861,0.98633222,0.996872314,0.965940451,0.981162656,0.750403077,0.739155716,0.506454183,0.601068608,,,,
862,0.98623977,0.996881798,0.965679535,0.981032628,0.74895348,0.7372446,0.50314741,0.598105612,,,,
863,0.986051173,0.997003784,0.965047316,0.980765308,0.748509726,0.73642415,0.50247012,0.597357079,,,,
864,0.986043777,0.99711711,0.964916858,0.980752754,0.751438503,0.740129675,0.50936255,0.603436069,,,,
865,0.986077059,0.996931879,0.965187809,0.980803059,0.750373493,0.738570434,0.507171315,0.601379441,,,,
866,0.986169509,0.996623896,0.965739747,0.98093879,0.749619111,0.736912285,0.506414343,0.600297528,,,,
867,0.98565179,0.99684572,0.96411404,0.980206707,0.747873678,0.7338986,0.503466135,0.597225832,,,,
868,0.985799709,0.996816112,0.964545555,0.980415358,0.747829303,0.733121019,0.504422311,0.59763984,,,,
869,0.985611112,0.996989765,0.96386316,0.980146642,0.747637009,0.732919975,0.503904382,0.597209434,,,,
870,0.985914347,0.996672955,0.96499714,0.980579307,0.746364914,0.731528384,0.500557769,0.59439385,,,,
871,0.986269354,0.997149846,0.965498901,0.981069162,0.748420975,0.736056009,0.502629482,0.597348485,,,,
872,0.986284146,0.996964548,0.965719676,0.981093411,0.750329118,0.736684517,0.509721116,0.602538442,,,,
873,0.985773823,0.996723147,0.964565625,0.980380757,0.749485985,0.737215249,0.505418327,0.599697457,,,,
874,0.985910649,0.997177926,0.964495379,0.980564398,0.750979957,0.739468042,0.508406375,0.602545034,,,,
875,0.985977213,0.997054706,0.964796435,0.980660363,0.747918053,0.734162501,0.503266932,0.597172978,,,,
876,0.985836689,0.996898887,0.964565625,0.980465762,0.749042231,0.736728754,0.504262948,0.5987228,,,,
877,0.986147321,0.996870693,0.96543869,0.980902955,0.750565787,0.739517302,0.506613546,0.60130039,,,,
878,0.986199093,0.996932929,0.965518972,0.980974521,0.750536203,0.738460647,0.508007968,0.601930748,,,,
879,0.985773823,0.996960203,0.964334815,0.980376153,0.74821389,0.735675108,0.502310757,0.596997964,,,,
880,0.986117737,0.996932229,0.965298197,0.980860219,0.748125139,0.733375737,0.505298805,0.598339388,,,,
881,0.986261958,0.997118872,0.965508936,0.981059351,0.74895348,0.736416521,0.504342629,0.59867581,,,,
882,0.985958723,0.997033933,0.96476633,0.980634764,0.75092079,0.74010347,0.507250996,0.601943125,,,,
883,0.985969817,0.997085576,0.964746259,0.980649373,0.746187412,0.729867423,0.502270916,0.595048734,,,,
884,0.98629524,0.997242809,0.965478831,0.981103791,0.749456401,0.735841424,0.507290837,0.600556551,,,,
885,0.985980911,0.997261013,0.964605766,0.980661617,0.748672435,0.734052993,0.506613546,0.599486128,,,,
886,0.986173207,0.997283116,0.965107527,0.980931544,0.750033282,0.737256263,0.507649402,0.601278815,,,,
887,0.986088153,0.996726033,0.965418619,0.98082256,0.746779084,0.732289423,0.501195219,0.595094491,,,,
888,0.985733145,0.996506505,0.964665978,0.980327769,0.748376599,0.73540539,0.503386454,0.597667983,,,,
889,0.986047475,0.99669478,0.965338338,0.980765996,0.748273057,0.735681792,0.502549801,0.597168963,,,,
890,0.986114039,0.996942498,0.965278126,0.980854828,0.74707492,0.733442259,0.500756972,0.595165376,,,,
891,0.985792313,0.997073809,0.964274604,0.980399959,0.74813993,0.736149301,0.501314741,0.596449648,,,,
892,0.985918045,0.997085153,0.964605766,0.980576582,0.74862806,0.734929284,0.505139442,0.598743861,,,,
893,0.985810803,0.997012076,0.964384991,0.980427164,0.751468087,0.741333178,0.507768924,0.602714461,,,,
894,0.985755333,0.99688787,0.964354886,0.98035155,0.751157459,0.738489022,0.510557769,0.603726474,,,,
895,0.986014193,0.997085939,0.964866682,0.980711758,0.747503883,0.734521028,0.500996016,0.595689247,,,,
896,0.986136227,0.997097242,0.965187809,0.98088308,0.748243473,0.735239315,0.503067729,0.597388466,,,,
897,0.986302636,0.996841179,0.965890275,0.98112169,0.748450558,0.735482369,0.503585657,0.597833798,,,,
898,0.985840387,0.996868,0.964605766,0.980471559,0.749278899,0.736725921,0.505258964,0.599423359,,,,
899,0.986199093,0.996757921,0.96568957,0.980977818,0.749219732,0.735161663,0.507290837,0.600330033,,,,
900,0.98651712,0.996966528,0.966351895,0.98142052,0.750832039,0.739206027,0.508167331,0.602290166,,,,
901,0.986158415,0.997004685,0.965338338,0.980916011,0.74813993,0.73347215,0.505219124,0.598315601,,,,
902,0.985992005,0.997044519,0.964846612,0.980681355,0.748184306,0.733978445,0.504661355,0.59809245,,,,
903,0.986010495,0.997137464,0.964806471,0.980705575,0.748243473,0.733499017,0.50561753,0.598603839,,,,
904,0.985825595,0.996816343,0.964615801,0.980451757,0.748997855,0.737179861,0.503426295,0.598281291,,,,
905,0.985603716,0.996886546,0.963943441,0.980138262,0.747844094,0.733731932,0.503585657,0.597254707,,,,
906,0.985895857,0.997002479,0.964625837,0.98054697,0.747429924,0.734142499,0.50123506,0.595733599,,,,
907,0.985722051,0.997124826,0.964033758,0.980300116,0.747992012,0.737412402,0.498884462,0.595137948,,,,
908,0.985906951,0.996693478,0.964956999,0.980568515,0.749057022,0.734451553,0.507649402,0.600343942,,,,
909,0.986513422,0.997234192,0.966080944,0.981410403,0.751379336,0.740375696,0.50876494,0.603098139,,,,
910,0.986321126,0.997418298,0.965378478,0.981136886,0.749412026,0.737221608,0.505099602,0.59947514,,,,
911,0.98644316,0.997079143,0.966040803,0.981314604,0.747459507,0.732061289,0.504422311,0.597287416,,,,
912,0.986040079,0.997065533,0.964956999,0.980748538,0.747770135,0.733302412,0.503904382,0.597336356,,,,
913,0.985873669,0.996765264,0.964796435,0.980520341,0.747000961,0.73149971,0.503306773,0.59631815,,,,
914,0.986040079,0.996859453,0.965157704,0.980752464,0.748435767,0.735466977,0.503545817,0.597800639,,,,
915,0.986006797,0.997147747,0.9647864,0.98070018,0.748125139,0.735913023,0.501593625,0.596569371,,,,
916,0.985921743,0.997281199,0.964425132,0.980578017,0.748273057,0.733233291,0.506135458,0.598878046,,,,
917,0.985984609,0.996992918,0.964876717,0.980671943,0.748347016,0.735210284,0.503545817,0.597715826,,,,
918,0.985629602,0.996814593,0.964083935,0.980176099,0.748568893,0.736237462,0.502988048,0.597661428,,,,
919,0.985851481,0.996960865,0.964545555,0.980485367,0.749278899,0.737470862,0.504183267,0.5989115,,,,
920,0.986561496,0.996987484,0.966452247,0.981482425,0.749722654,0.739237248,0.503505976,0.599014125,,,,
921,0.986472744,0.996729557,0.966462283,0.981362599,0.747784927,0.733968955,0.502988048,0.596912603,,,,
922,0.985788615,0.997001577,0.964334815,0.980396158,0.747163671,0.733399405,0.501195219,0.595460677,,,,
923,0.986513422,0.996956207,0.966351895,0.981415519,0.749959323,0.735165844,0.510398406,0.602501999,,,,
924,0.986054871,0.997075963,0.964987105,0.980769133,0.750151616,0.737625195,0.507609562,0.601373516,,,,
925,0.986125133,0.996870499,0.965378478,0.980871782,0.751882257,0.742457775,0.507888446,0.603170097,,,,
926,0.98642467,0.996934866,0.96613112,0.981291312,0.746719917,0.731956964,0.501434263,0.595153091,,,,
927,0.986602174,0.997379107,0.966181296,0.98153236,0.746616375,0.730054266,0.503824701,0.596200085,,,,
928,0.985840387,0.997002012,0.964475308,0.980468969,0.745078027,0.730161517,0.497091633,0.591495212,,,,
929,0.98625826,0.996799619,0.965809993,0.981060143,0.74936765,0.73772881,0.504183267,0.598996545,,,,
930,0.986169509,0.997159356,0.965217915,0.980928681,0.746527624,0.728876882,0.505219124,0.596781025,,,,
931,0.986032683,0.99710671,0.964896788,0.980737356,0.747474299,0.732506951,0.503824701,0.597016335,,,,
932,0.985855179,0.997084639,0.964435167,0.980488178,0.748849937,0.735404951,0.505378486,0.599069636,,,,
933,0.986187999,0.99687105,0.965549077,0.9809601,0.74821389,0.732768557,0.506573705,0.599029492,,,,
934,0.985821897,0.997074051,0.964354886,0.98044157,0.748080763,0.733194613,0.505378486,0.598334945,,,,
935,0.986213884,0.997097874,0.965398549,0.980992199,0.747444716,0.734980677,0.500079681,0.595191806,,,,
936,0.986561496,0.996966905,0.966472318,0.981482803,0.749382442,0.736256734,0.506374502,0.600051932,,,,
937,0.986347012,0.99703716,0.965820028,0.981180357,0.748406183,0.734943957,0.504183267,0.598076514,,,,
938,0.985903253,0.996961306,0.964686048,0.980558162,0.748376599,0.736922266,0.501195219,0.596618529,,,,
939,0.985892159,0.996930289,0.964686048,0.98054316,0.74895348,0.734371396,0.507330677,0.600094251,,,,
940,0.98646165,0.996945474,0.966221437,0.981343036,0.750536203,0.738488271,0.507968127,0.601911956,,,,
941,0.985803407,0.997197717,0.964184287,0.980413165,0.747060129,0.733345001,0.500836653,0.595189622,,,,
942,0.986472744,0.997058793,0.966141155,0.98135652,0.749885364,0.737626922,0.506494024,0.600590528,,,,
943,0.986084455,0.996942245,0.965197844,0.980813257,0.748746394,0.737779862,0.501513944,0.597125374,,,,
944,0.985814501,0.997012107,0.964395027,0.980432365,0.747341173,0.732556116,0.503187251,0.59658487,,,,
945,0.986217582,0.99726283,0.965248021,0.980994294,0.748613268,0.734723429,0.505378486,0.598843385,,,,
946,0.986180603,0.996891578,0.965508936,0.980949322,0.750447452,0.737598891,0.508884462,0.602258528,,,,
947,0.985825595,0.996836953,0.964595731,0.980451358,0.747873678,0.73438864,0.502749004,0.596882908,,,,
948,0.986073361,0.996818554,0.965288161,0.980800016,0.749870572,0.734885855,0.510438247,0.602435699,,,,
949,0.986339616,0.997201928,0.965639394,0.981166898,0.749811404,0.739693137,0.503227092,0.598966237,,,,
950,0.986520818,0.997048895,0.966281649,0.981424196,0.748879521,0.735462925,0.505418327,0.599116862,,,,
951,0.985951327,0.997013254,0.96476633,0.980624761,0.747607425,0.733348818,0.50314741,0.596819546,,,,
952,0.986043777,0.996746215,0.965278126,0.980759819,0.748968272,0.732270415,0.510517928,0.601610366,,,,
953,0.986602174,0.997152502,0.966402071,0.981536501,0.747282006,0.732548018,0.502948207,0.596414145,,,,
954,0.986391388,0.996790525,0.966181296,0.981247261,0.748613268,0.733398606,0.507330677,0.599769211,,,,
955,0.986080757,0.996798027,0.965328302,0.9808108,0.750624954,0.739105205,0.507450199,0.60175277,,,,
956,0.986069663,0.996581799,0.965508936,0.980799323,0.746645958,0.731717242,0.501474104,0.595101886,,,,
957,0.986117737,0.996963133,0.965268091,0.980859634,0.74666075,0.733826031,0.498446215,0.59365584,,,,
958,0.986328522,0.99711941,0.96568957,0.981152852,0.747518675,0.735471764,0.499681275,0.595070339,,,,
959,0.986036381,0.996715264,0.965288161,0.980750015,0.748613268,0.735733814,0.503904382,0.598141449,,,,
960,0.985825595,0.996909098,0.964525484,0.980449962,0.746128245,0.731305007,0.499880478,0.59384244,,,,
961,0.986095549,0.996829048,0.965338338,0.980830997,0.74936765,0.736323598,0.506215139,0.599962225,,,,
962,0.98557783,0.996690425,0.964063864,0.980105695,0.751778715,0.739450809,0.511752988,0.604883332,,,,
963,0.985681374,0.996722298,0.964314745,0.980250742,0.748968272,0.73648688,0.504302789,0.598670986,,,,
964,0.985766427,0.997022018,0.964254533,0.980364549,0.750669329,0.740293809,0.505936255,0.601079188,,,,
965,0.985992005,0.996900237,0.964987105,0.980684113,0.750033282,0.736954637,0.508087649,0.601485674,,,,
966,0.986021589,0.997024149,0.964946964,0.980723334,0.746512832,0.732360665,0.499960159,0.594246478,,,,
967,0.986117737,0.996963133,0.965268091,0.980859634,0.748879521,0.734809505,0.506374502,0.599570724,,,,
968,0.985862575,0.996847585,0.964686048,0.980503154,0.744915317,0.729691795,0.497091633,0.591341027,,,,
969,0.985762729,0.996805476,0.964455238,0.980363555,0.748199098,0.733425814,0.505537849,0.59852362,,,,
970,0.985947629,0.996796832,0.964967034,0.980623712,0.751349752,0.740122813,0.509003984,0.603182097,,,,
971,0.986125133,0.996891095,0.965358408,0.980871392,0.749249316,0.737856142,0.503505976,0.598560197,,,,
972,0.986010495,0.996828292,0.965107527,0.980711478,0.74813993,0.732825748,0.506175299,0.598769941,,,,
973,0.986169509,0.997252149,0.965127598,0.980926931,0.747770135,0.733519034,0.503585657,0.597184163,,,,
974,0.985847783,0.99652821,0.964956999,0.980488526,0.746897419,0.733555517,0.499840637,0.594554889,,,,
975,0.986054871,0.997065655,0.96499714,0.980769329,0.747444716,0.735090803,0.499920319,0.595115011,,,,
976,0.986428368,0.99708932,0.965990627,0.981293644,0.749382442,0.736585649,0.505896414,0.59982522,,,,
977,0.986180603,0.997046081,0.965358408,0.980946408,0.746305747,0.732006304,0.499601594,0.593876536,,,,
978,0.986065965,0.996674368,0.965408584,0.980792366,0.750195991,0.737368482,0.508167331,0.601679324,,,,
979,0.986151019,0.996695739,0.965619324,0.980911459,0.749826196,0.734786349,0.510398406,0.602374515,,,,
980,0.986139925,0.996788264,0.965498901,0.980894122,0.74830264,0.73402038,0.505099602,0.598414047,,,,
981,0.985781219,0.996826253,0.964485344,0.980389157,0.748731603,0.735145789,0.505258964,0.598899672,,,,
982,0.985777521,0.997011797,0.964294674,0.980380354,0.744841358,0.728463329,0.498605578,0.592005676,,,,
983,0.98631373,0.996872152,0.965890275,0.981136691,0.748391391,0.736494387,0.50187251,0.596957634,,,,
984,0.985881065,0.996940501,0.964645907,0.980527363,0.749382442,0.738021593,0.503824701,0.598839825,,,,
985,0.985958723,0.996776334,0.96501721,0.980639701,0.750536203,0.738903394,0.507370518,0.601629857,,,,
986,0.98631373,0.997222337,0.965549077,0.981130151,0.746897419,0.732089942,0.501992032,0.595589799,,,,
987,0.985918045,0.996940818,0.964746259,0.980579355,0.746069078,0.732135542,0.498406375,0.593073696,,,,
988,0.986236072,0.996984737,0.965569148,0.9810255,0.748435767,0.734375905,0.505139442,0.598560132,,,,
989,0.985995703,0.996848761,0.965047316,0.980690295,0.75059537,0.737585789,0.509521912,0.602700346,,,,
990,0.985962421,0.997147392,0.964665978,0.98063779,0.746808668,0.732320587,0.5012749,0.595160947,,,,
991,0.986328522,0.996975222,0.965830064,0.981155542,0.748731603,0.733817511,0.507211155,0.599825673,,,,
992,0.986409878,0.997109767,0.965920381,0.981267299,0.747030545,0.730436787,0.50501992,0.597163989,,,,
993,0.985988307,0.996869298,0.965007175,0.980679506,0.747696176,0.733495907,0.503306773,0.596980365,,,,
994,0.986306334,0.997263511,0.965488866,0.981118992,0.748420975,0.735150529,0.503944223,0.597976646,,,,
995,0.985821897,0.997012169,0.964415097,0.980442767,0.747607425,0.734903841,0.500876494,0.595730566,,,,
996,0.986136227,0.996880894,0.965398549,0.980887174,0.751305377,0.737981736,0.511912351,0.604502364,,,,
997,0.985866273,0.996796101,0.964746259,0.980509348,0.749338067,0.737062449,0.50501992,0.5993664,,,,
998,0.98570726,0.996804979,0.96430471,0.980285541,0.750240367,0.741404643,0.502589641,0.599073964,,,,
999,0.985973515,0.99701344,0.964826541,0.980655953,0.749219732,0.73663723,0.505139442,0.599309888,,,,
