,precision_score(train),recall_score(train),accuracy_score(train),f1_score(train),precision_score(test),recall_score(test),accuracy_score(test),f1_score(test)
206,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.675392670157068,0.4463667820069204,0.662613981762918,0.5375000000000001
207,0.9961612284069098,0.9575645756457565,0.9809813617344998,0.9764816556914394,0.6831683168316832,0.47750865051903113,0.6732522796352584,0.5621181262729125
208,0.9932627526467758,0.9520295202952029,0.9775580068467098,0.9722091380122468,0.6401869158878505,0.4740484429065744,0.6519756838905775,0.5447316103379721
209,0.9933142311365807,0.959409594095941,0.9806009889691898,0.9760675739089629,0.6907216494845361,0.46366782006920415,0.6732522796352584,0.5548654244306418
210,0.9961464354527938,0.9538745387453874,0.9794598706732598,0.9745523091423186,0.6701030927835051,0.44982698961937717,0.6610942249240122,0.5383022774327121
211,0.9942965779467681,0.9649446494464945,0.9832635983263598,0.9794007490636705,0.6527777777777778,0.48788927335640137,0.6610942249240122,0.5584158415841584
212,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.6510416666666666,0.43252595155709345,0.648936170212766,0.5197505197505198
213,0.9943127962085309,0.9677121771217713,0.9844047166222899,0.9808321645628799,0.665,0.4602076124567474,0.6610942249240122,0.5439672801635992
214,0.9971428571428571,0.9658671586715867,0.9847850893875999,0.9812558575445174,0.6878306878306878,0.44982698961937717,0.668693009118541,0.5439330543933055
215,0.9971209213051824,0.9584870848708487,0.9817421072651198,0.9774223894637818,0.6898395721925134,0.4463667820069204,0.668693009118541,0.5420168067226891
216,0.9961759082217974,0.9612546125461254,0.9825028527957398,0.9784037558685447,0.6470588235294118,0.45674740484429066,0.6519756838905775,0.5354969574036511
217,0.9971126082771896,0.955719557195572,0.9806009889691898,0.9759773904851625,0.6811594202898551,0.48788927335640137,0.6747720364741642,0.5685483870967742
218,0.9971209213051824,0.9584870848708487,0.9817421072651198,0.9774223894637818,0.655,0.4532871972318339,0.6550151975683891,0.5357873210633947
219,0.9961685823754789,0.959409594095941,0.9817421072651198,0.9774436090225564,0.6935483870967742,0.4463667820069204,0.6702127659574468,0.5431578947368422
220,0.9933962264150943,0.9714022140221402,0.9855458349182199,0.9822761194029851,0.7215909090909091,0.43944636678200694,0.6793313069908815,0.546236559139785
221,0.9951923076923077,0.9547970479704797,0.9794598706732598,0.9745762711864407,0.6395939086294417,0.4359861591695502,0.6443768996960486,0.5185185185185186
222,0.9990439770554493,0.9640221402214022,0.9847850893875999,0.9812206572769954,0.6650943396226415,0.48788927335640137,0.6671732522796353,0.562874251497006
223,0.9932885906040269,0.955719557195572,0.9790794979079498,0.9741419840150446,0.6616915422885572,0.4602076124567474,0.6595744680851063,0.5428571428571428
224,0.9951690821256038,0.9501845018450185,0.9775580068467098,0.9721566776781501,0.6700507614213198,0.45674740484429066,0.662613981762918,0.5432098765432098
225,0.9932885906040269,0.955719557195572,0.9790794979079498,0.9741419840150446,0.7210526315789474,0.4740484429065744,0.6884498480243161,0.5720250521920668
226,0.9913957934990439,0.9566420664206642,0.9786991251426398,0.9737089201877934,0.6965174129353234,0.4844290657439446,0.6808510638297872,0.5714285714285714
227,0.99146110056926,0.9640221402214022,0.9817421072651198,0.9775491113189897,0.6884422110552764,0.4740484429065744,0.6747720364741642,0.5614754098360656
228,0.9894736842105263,0.9538745387453874,0.9767972613160898,0.9713480507280413,0.6666666666666666,0.47058823529411764,0.6641337386018237,0.5517241379310345
229,0.9932236205227493,0.9464944649446494,0.9752757702548498,0.9692961738308928,0.6839378238341969,0.45674740484429066,0.668693009118541,0.5477178423236514
230,0.9980769230769231,0.9575645756457565,0.9817421072651198,0.9774011299435029,0.6285714285714286,0.45674740484429066,0.6428571428571429,0.529058116232465
231,0.9971401334604385,0.9649446494464945,0.9844047166222899,0.9807782466010315,0.6614583333333334,0.43944636678200694,0.6550151975683891,0.5280665280665281
232,0.998062015503876,0.9501845018450185,0.9786991251426398,0.9735349716446124,0.6631578947368421,0.4359861591695502,0.6550151975683891,0.5260960334029229
233,0.9971153846153846,0.9566420664206642,0.9809813617344998,0.9764595103578154,0.6631578947368421,0.4359861591695502,0.6550151975683891,0.5260960334029229
234,0.9952471482889734,0.9658671586715867,0.9840243438569798,0.9803370786516854,0.680628272251309,0.44982698961937717,0.6656534954407295,0.5416666666666667
235,0.9923591212989494,0.9584870848708487,0.9798402434385698,0.9751290473955889,0.7035175879396985,0.4844290657439446,0.6838905775075987,0.5737704918032787
236,0.9952107279693486,0.9584870848708487,0.9809813617344998,0.9765037593984962,0.6494845360824743,0.4359861591695502,0.648936170212766,0.5217391304347827
237,0.9961538461538462,0.955719557195572,0.9802206162038798,0.975517890772128,0.6502732240437158,0.4117647058823529,0.6443768996960486,0.5042372881355932
238,0.9923002887391723,0.9511070110701108,0.9767972613160898,0.971267074894018,0.6774193548387096,0.4359861591695502,0.6610942249240122,0.5305263157894737
239,0.9971401334604385,0.9649446494464945,0.9844047166222899,0.9807782466010315,0.6868686868686869,0.47058823529411764,0.6732522796352584,0.5585215605749486
240,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.6683937823834197,0.4463667820069204,0.6595744680851063,0.5352697095435685
241,0.9885931558935361,0.959409594095941,0.9786991251426398,0.9737827715355806,0.6614583333333334,0.43944636678200694,0.6550151975683891,0.5280665280665281
242,0.9971264367816092,0.9603321033210332,0.9825028527957398,0.9783834586466165,0.7330097087378641,0.5224913494809689,0.7066869300911854,0.61010101010101
243,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.6857142857142857,0.41522491349480967,0.6595744680851063,0.5172413793103449
244,0.9942418426103646,0.955719557195572,0.9794598706732598,0.9746001881467545,0.6736842105263158,0.4429065743944637,0.6610942249240122,0.534446764091858
245,0.9952380952380953,0.9640221402214022,0.9832635983263598,0.979381443298969,0.676923076923077,0.45674740484429066,0.6656534954407295,0.5454545454545454
246,0.9932367149758454,0.948339483394834,0.9760365157854698,0.9702689948088721,0.6947368421052632,0.45674740484429066,0.6732522796352584,0.5511482254697286
247,0.9913957934990439,0.9566420664206642,0.9786991251426398,0.9737089201877934,0.6797752808988764,0.4186851211072664,0.6580547112462006,0.5182012847965739
248,0.9961612284069098,0.9575645756457565,0.9809813617344998,0.9764816556914394,0.6737967914438503,0.4359861591695502,0.6595744680851063,0.5294117647058824
249,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6558139534883721,0.48788927335640137,0.662613981762918,0.5595238095238094
250,0.9932692307692308,0.9529520295202952,0.9779383796120198,0.972693032015066,0.6414141414141414,0.43944636678200694,0.6458966565349544,0.5215605749486653
251,0.9923736892278361,0.9603321033210332,0.9806009889691898,0.9760900140646976,0.6390243902439025,0.4532871972318339,0.6474164133738601,0.5303643724696356
252,0.9942140790742526,0.9511070110701108,0.9775580068467098,0.9721829325789723,0.6715686274509803,0.4740484429065744,0.6671732522796353,0.5557809330628802
253,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6767676767676768,0.46366782006920415,0.6671732522796353,0.5503080082135523
254,0.9942528735632183,0.9575645756457565,0.9802206162038798,0.9755639097744361,0.6666666666666666,0.4429065743944637,0.6580547112462006,0.5322245322245323
255,0.9980787704130644,0.9584870848708487,0.9821224800304298,0.9778823529411765,0.7134502923976608,0.42214532871972316,0.6717325227963525,0.5304347826086956
256,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.6813725490196079,0.4809688581314879,0.6732522796352584,0.563894523326572
257,0.9924457034938622,0.9695571955719557,0.9844047166222899,0.980867942137191,0.7071823204419889,0.4429065743944637,0.6747720364741642,0.5446808510638297
258,0.9962013295346629,0.9677121771217713,0.9851654621529099,0.9817501169864296,0.6808510638297872,0.4429065743944637,0.6641337386018237,0.5366876310272537
259,0.9923444976076555,0.9566420664206642,0.9790794979079498,0.9741662752465947,0.6701030927835051,0.44982698961937717,0.6610942249240122,0.5383022774327121
260,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6787564766839378,0.4532871972318339,0.6656534954407295,0.5435684647302904
261,0.9961538461538462,0.955719557195572,0.9802206162038798,0.975517890772128,0.6720430107526881,0.43252595155709345,0.6580547112462006,0.5263157894736842
262,0.9961722488038277,0.9603321033210332,0.9821224800304298,0.977923907937999,0.7119565217391305,0.4532871972318339,0.6793313069908815,0.5539112050739958
263,0.9980750721847931,0.9566420664206642,0.9813617344998098,0.9769194536033914,0.6666666666666666,0.4359861591695502,0.6565349544072948,0.5271966527196653
264,0.9923444976076555,0.9566420664206642,0.9790794979079498,0.9741662752465947,0.6888888888888889,0.4290657439446367,0.6641337386018237,0.5287846481876332
265,0.9923518164435946,0.9575645756457565,0.9794598706732598,0.9746478873239436,0.6666666666666666,0.4913494809688581,0.668693009118541,0.5657370517928287
266,0.9942307692307693,0.9538745387453874,0.9786991251426398,0.9736346516007534,0.7243243243243244,0.46366782006920415,0.6869300911854104,0.5654008438818565
267,0.9924098671726755,0.9649446494464945,0.9825028527957398,0.9784845650140318,0.6596858638743456,0.4359861591695502,0.6534954407294833,0.525
268,0.9971070395371263,0.9538745387453874,0.9798402434385698,0.975011786892975,0.67,0.46366782006920415,0.6641337386018237,0.5480572597137016
269,0.9942252165543792,0.9529520295202952,0.9783187523773298,0.9731512011304758,0.6703296703296703,0.42214532871972316,0.6550151975683891,0.5180467091295117
270,0.990521327014218,0.9640221402214022,0.9813617344998098,0.9770920991117344,0.7044334975369458,0.49480968858131485,0.6869300911854104,0.5813008130081301
271,0.9942418426103646,0.955719557195572,0.9794598706732598,0.9746001881467545,0.685,0.4740484429065744,0.6732522796352584,0.5603271983640082
272,0.9951737451737451,0.9511070110701108,0.9779383796120198,0.9726415094339623,0.675531914893617,0.43944636678200694,0.6610942249240122,0.5324947589098532
273,0.9961501443695862,0.9547970479704797,0.9798402434385698,0.9750353273669337,0.6212121212121212,0.42560553633217996,0.6337386018237082,0.5051334702258727
274,0.9971153846153846,0.9566420664206642,0.9809813617344998,0.9764595103578154,0.6629213483146067,0.4083044982698962,0.648936170212766,0.5053533190578158
275,0.9931906614785992,0.9418819188191881,0.9733739064282997,0.9668560606060606,0.6844919786096256,0.4429065743944637,0.6656534954407295,0.5378151260504203
276,0.9952426260704091,0.9649446494464945,0.9836439710916698,0.9798594847775176,0.6764705882352942,0.47750865051903113,0.6702127659574468,0.5598377281947261
277,0.9971209213051824,0.9584870848708487,0.9817421072651198,0.9774223894637818,0.6612021857923497,0.4186851211072664,0.6504559270516718,0.5127118644067796
278,0.9971153846153846,0.9566420664206642,0.9809813617344998,0.9764595103578154,0.7052631578947368,0.46366782006920415,0.6793313069908815,0.5594989561586639
279,0.9941747572815534,0.9446494464944649,0.9748953974895398,0.9687795648060549,0.6730769230769231,0.4844290657439446,0.6702127659574468,0.5633802816901408
280,0.9904397705544933,0.955719557195572,0.9779383796120198,0.9727699530516432,0.7323943661971831,0.5397923875432526,0.7112462006079028,0.6215139442231076
281,0.9971126082771896,0.955719557195572,0.9806009889691898,0.9759773904851625,0.6756756756756757,0.43252595155709345,0.6595744680851063,0.5274261603375527
282,0.99335232668566,0.9649446494464945,0.9828832255610498,0.9789424426766494,0.6887755102040817,0.4671280276816609,0.6732522796352584,0.5567010309278351
283,0.9961277831558567,0.9492619926199262,0.9775580068467098,0.9721303731695796,0.6617647058823529,0.4671280276816609,0.6610942249240122,0.5476673427991886
284,0.9914772727272727,0.9658671586715867,0.9825028527957398,0.9785046728971963,0.6515151515151515,0.4463667820069204,0.6519756838905775,0.5297741273100616
285,0.9933649289099526,0.966789667896679,0.9836439710916698,0.9798971482000934,0.6432160804020101,0.4429065743944637,0.6474164133738601,0.5245901639344263
286,0.9971374045801527,0.9640221402214022,0.9840243438569798,0.9803001876172608,0.6597938144329897,0.4429065743944637,0.6550151975683891,0.5300207039337473
287,0.9923882017126546,0.9621771217712177,0.9813617344998098,0.9770491803278689,0.6737967914438503,0.4359861591695502,0.6595744680851063,0.5294117647058824
288,0.9952198852772467,0.9603321033210332,0.9817421072651198,0.9774647887323944,0.6968085106382979,0.4532871972318339,0.6732522796352584,0.549266247379455
289,0.9951409135082604,0.9446494464944649,0.9752757702548498,0.9692380501656412,0.6825396825396826,0.4463667820069204,0.6656534954407295,0.5397489539748954
290,0.996186844613918,0.9640221402214022,0.9836439710916698,0.9798406000937647,0.6796116504854369,0.4844290657439446,0.6732522796352584,0.5656565656565656
291,0.9961759082217974,0.9612546125461254,0.9825028527957398,0.9784037558685447,0.6598984771573604,0.44982698961937717,0.6565349544072948,0.5349794238683128
292,0.994280266920877,0.9621771217712177,0.9821224800304298,0.977965307079231,0.6401869158878505,0.4740484429065744,0.6519756838905775,0.5447316103379721
293,0.9933014354066986,0.9575645756457565,0.9798402434385698,0.9751056834194458,0.6632124352331606,0.4429065743944637,0.6565349544072948,0.5311203319502075
294,0.996186844613918,0.9640221402214022,0.9836439710916698,0.9798406000937647,0.7127659574468085,0.46366782006920415,0.682370820668693,0.5618448637316561
295,0.9961722488038277,0.9603321033210332,0.9821224800304298,0.977923907937999,0.7374301675977654,0.45674740484429066,0.6899696048632219,0.5641025641025641
296,0.9971617786187322,0.9723247232472325,0.9874476987447699,0.9845866417561888,0.671957671957672,0.43944636678200694,0.6595744680851063,0.5313807531380753
297,0.9981042654028436,0.9714022140221402,0.9874476987447699,0.9845722300140253,0.6871794871794872,0.46366782006920415,0.6717325227963525,0.5537190082644629
298,0.9961575408261287,0.9566420664206642,0.9806009889691898,0.976,0.6287128712871287,0.43944636678200694,0.6398176291793313,0.5173116089613036
299,0.9961575408261287,0.9566420664206642,0.9806009889691898,0.976,0.678391959798995,0.4671280276816609,0.668693009118541,0.5532786885245902
300,0.9868297271872061,0.9677121771217713,0.9813617344998098,0.9771774569166278,0.7015706806282722,0.46366782006920415,0.6778115501519757,0.5583333333333332
301,0.9952290076335878,0.9621771217712177,0.9825028527957398,0.9784240150093808,0.7150259067357513,0.47750865051903113,0.6869300911854104,0.5726141078838174
302,0.9942140790742526,0.9511070110701108,0.9775580068467098,0.9721829325789723,0.654639175257732,0.43944636678200694,0.6519756838905775,0.5258799171842651
303,1.0,0.9621771217712177,0.9844047166222899,0.9807240244475788,0.6839378238341969,0.45674740484429066,0.668693009118541,0.5477178423236514
304,0.9961977186311787,0.966789667896679,0.9847850893875999,0.9812734082397002,0.6349206349206349,0.41522491349480967,0.6382978723404256,0.502092050209205
305,0.9952335557673975,0.9630996309963099,0.9828832255610498,0.9789029535864978,0.6473684210526316,0.42560553633217996,0.6458966565349544,0.5135699373695198
306,0.9961389961389961,0.9520295202952029,0.9786991251426398,0.9735849056603774,0.6787564766839378,0.4532871972318339,0.6656534954407295,0.5435684647302904
307,0.99712368168744,0.959409594095941,0.9821224800304298,0.9779031499764927,0.6614583333333334,0.43944636678200694,0.6550151975683891,0.5280665280665281
308,0.996142719382835,0.9529520295202952,0.9790794979079498,0.974068835454974,0.6878306878306878,0.44982698961937717,0.668693009118541,0.5439330543933055
309,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6844919786096256,0.4429065743944637,0.6656534954407295,0.5378151260504203
310,0.9951969260326609,0.955719557195572,0.9798402434385698,0.9750588235294119,0.6875,0.4186851211072664,0.6610942249240122,0.5204301075268817
311,0.9952651515151515,0.9695571955719557,0.9855458349182199,0.9822429906542055,0.6602870813397129,0.47750865051903113,0.662613981762918,0.5542168674698795
312,0.9980732177263969,0.955719557195572,0.9809813617344998,0.9764373232799247,0.6721311475409836,0.42560553633217996,0.6565349544072948,0.5211864406779662
313,0.9952107279693486,0.9584870848708487,0.9809813617344998,0.9765037593984962,0.6528497409326425,0.4359861591695502,0.6504559270516718,0.5228215767634855
314,0.9971209213051824,0.9584870848708487,0.9817421072651198,0.9774223894637818,0.6684210526315789,0.43944636678200694,0.6580547112462006,0.5302713987473904
315,0.9961315280464217,0.9501845018450185,0.9779383796120198,0.9726156751652503,0.6580310880829016,0.43944636678200694,0.6534954407294833,0.5269709543568465
316,0.9961575408261287,0.9566420664206642,0.9806009889691898,0.976,0.6046511627906976,0.44982698961937717,0.6291793313069909,0.5158730158730158
317,0.9971374045801527,0.9640221402214022,0.9840243438569798,0.9803001876172608,0.6825396825396826,0.4463667820069204,0.6656534954407295,0.5397489539748954
318,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.631578947368421,0.41522491349480967,0.6367781155015197,0.501043841336117
319,0.9943181818181818,0.9686346863468634,0.9847850893875999,0.9813084112149533,0.654054054054054,0.4186851211072664,0.6474164133738601,0.510548523206751
320,0.9905392620624409,0.9658671586715867,0.9821224800304298,0.9780476412891174,0.6417910447761194,0.4463667820069204,0.6474164133738601,0.5265306122448979
321,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6717948717948717,0.4532871972318339,0.662613981762918,0.5413223140495868
322,0.9933142311365807,0.959409594095941,0.9806009889691898,0.9760675739089629,0.6203208556149733,0.4013840830449827,0.6291793313069909,0.48739495798319327
323,0.9932756964457252,0.9538745387453874,0.9783187523773298,0.9731764705882353,0.6590909090909091,0.4013840830449827,0.6458966565349544,0.4989247311827957
324,0.9951969260326609,0.955719557195572,0.9798402434385698,0.9750588235294119,0.6666666666666666,0.46366782006920415,0.662613981762918,0.5469387755102042
325,0.9942363112391931,0.9547970479704797,0.9790794979079498,0.9741176470588235,0.7011494252873564,0.42214532871972316,0.6671732522796353,0.5269978401727862
326,0.9941916747337851,0.9474169741697417,0.9760365157854698,0.9702409069437884,0.676923076923077,0.45674740484429066,0.6656534954407295,0.5454545454545454
327,0.9904580152671756,0.9575645756457565,0.9786991251426398,0.9737335834896811,0.6582914572864321,0.4532871972318339,0.6565349544072948,0.5368852459016393
328,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.6443298969072165,0.43252595155709345,0.6458966565349544,0.5175983436853002
329,0.9952198852772467,0.9603321033210332,0.9817421072651198,0.9774647887323944,0.6700507614213198,0.45674740484429066,0.662613981762918,0.5432098765432098
330,0.9970845481049563,0.9464944649446494,0.9767972613160898,0.9711310932323711,0.6482412060301508,0.4463667820069204,0.6504559270516718,0.528688524590164
331,0.989443378119002,0.9511070110701108,0.9756561430201598,0.9698965192850424,0.7078651685393258,0.4359861591695502,0.6732522796352584,0.5396145610278372
332,0.997093023255814,0.9492619926199262,0.9779383796120198,0.9725897920604916,0.6952380952380952,0.5051903114186851,0.6854103343465046,0.5851703406813628
333,0.9933396764985728,0.9630996309963099,0.9821224800304298,0.9779859484777518,0.6666666666666666,0.45674740484429066,0.6610942249240122,0.5420944558521561
334,0.9961722488038277,0.9603321033210332,0.9821224800304298,0.977923907937999,0.6584158415841584,0.4602076124567474,0.6580547112462006,0.5417515274949083
335,0.9942196531791907,0.9520295202952029,0.9779383796120198,0.9726672950047125,0.6714975845410628,0.4809688581314879,0.668693009118541,0.560483870967742
336,0.9961977186311787,0.966789667896679,0.9847850893875999,0.9812734082397002,0.6350710900473934,0.46366782006920415,0.6474164133738601,0.5359999999999999
337,0.9922928709055877,0.9501845018450185,0.9764168885507798,0.9707822808671066,0.6224489795918368,0.42214532871972316,0.6337386018237082,0.5030927835051546
338,0.9990448901623686,0.9649446494464945,0.9851654621529099,0.981698732989207,0.6737967914438503,0.4359861591695502,0.6595744680851063,0.5294117647058824
339,0.9952061361457335,0.9575645756457565,0.9806009889691898,0.9760225669957688,0.6702127659574468,0.4359861591695502,0.6580547112462006,0.5283018867924529
340,0.994280266920877,0.9621771217712177,0.9821224800304298,0.977965307079231,0.6629213483146067,0.4083044982698962,0.648936170212766,0.5053533190578158
341,0.9922854387656702,0.9492619926199262,0.9760365157854698,0.9702970297029703,0.657608695652174,0.4186851211072664,0.648936170212766,0.5116279069767442
342,0.9961277831558567,0.9492619926199262,0.9775580068467098,0.9721303731695796,0.6532663316582915,0.44982698961937717,0.6534954407294833,0.5327868852459016
343,0.9952335557673975,0.9630996309963099,0.9828832255610498,0.9789029535864978,0.6407766990291263,0.45674740484429066,0.648936170212766,0.5333333333333333
344,0.9942583732057416,0.9584870848708487,0.9806009889691898,0.9760450915922969,0.6482412060301508,0.4463667820069204,0.6504559270516718,0.528688524590164
345,0.9980916030534351,0.9649446494464945,0.9847850893875999,0.9812382739212008,0.6927083333333334,0.4602076124567474,0.6732522796352584,0.553014553014553
346,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6267942583732058,0.4532871972318339,0.6413373860182371,0.5261044176706827
347,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6951871657754011,0.44982698961937717,0.6717325227963525,0.546218487394958
348,0.9961941008563273,0.9658671586715867,0.9844047166222899,0.9807962529274004,0.6648351648351648,0.4186851211072664,0.6519756838905775,0.5138004246284501
349,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.6557377049180327,0.41522491349480967,0.6474164133738601,0.5084745762711863
350,0.9961501443695862,0.9547970479704797,0.9798402434385698,0.9750353273669337,0.6666666666666666,0.44982698961937717,0.6595744680851063,0.5371900826446281
351,0.9951456310679612,0.9455719557195572,0.9756561430201598,0.9697256385998109,0.6580310880829016,0.43944636678200694,0.6534954407294833,0.5269709543568465
352,0.9952107279693486,0.9584870848708487,0.9809813617344998,0.9765037593984962,0.6596858638743456,0.4359861591695502,0.6534954407294833,0.525
353,0.9914691943127962,0.9649446494464945,0.9821224800304298,0.9780271154745208,0.6751269035532995,0.4602076124567474,0.6656534954407295,0.5473251028806584
354,0.9980657640232108,0.9520295202952029,0.9794598706732598,0.9745042492917846,0.6439024390243903,0.45674740484429066,0.6504559270516718,0.534412955465587
355,0.9903938520653218,0.9511070110701108,0.9760365157854698,0.9703529411764706,0.6510416666666666,0.43252595155709345,0.648936170212766,0.5197505197505198
356,0.9952153110047847,0.959409594095941,0.9813617344998098,0.9769844997651479,0.680628272251309,0.44982698961937717,0.6656534954407295,0.5416666666666667
357,0.9933837429111532,0.9695571955719557,0.9847850893875999,0.9813258636788049,0.6989795918367347,0.4740484429065744,0.6793313069908815,0.5649484536082475
358,0.9905392620624409,0.9658671586715867,0.9821224800304298,0.9780476412891174,0.6884422110552764,0.4740484429065744,0.6747720364741642,0.5614754098360656
359,0.9942583732057416,0.9584870848708487,0.9806009889691898,0.9760450915922969,0.6949152542372882,0.42560553633217996,0.6656534954407295,0.5278969957081545
360,0.9971209213051824,0.9584870848708487,0.9817421072651198,0.9774223894637818,0.6936416184971098,0.41522491349480967,0.662613981762918,0.5194805194805194
361,0.9961612284069098,0.9575645756457565,0.9809813617344998,0.9764816556914394,0.6702702702702703,0.4290657439446367,0.6565349544072948,0.5232067510548524
362,0.9971264367816092,0.9603321033210332,0.9825028527957398,0.9783834586466165,0.6476190476190476,0.47058823529411764,0.6550151975683891,0.5450901803607214
363,0.9904397705544933,0.955719557195572,0.9779383796120198,0.9727699530516432,0.7046632124352331,0.47058823529411764,0.6808510638297872,0.5643153526970954
364,0.9895536562203229,0.9612546125461254,0.9798402434385698,0.9751988769302761,0.69,0.47750865051903113,0.6762917933130699,0.5644171779141104
365,0.9942363112391931,0.9547970479704797,0.9790794979079498,0.9741176470588235,0.7015706806282722,0.46366782006920415,0.6778115501519757,0.5583333333333332
366,0.9952153110047847,0.959409594095941,0.9813617344998098,0.9769844997651479,0.679144385026738,0.43944636678200694,0.662613981762918,0.5336134453781513
367,0.9971455756422455,0.966789667896679,0.9851654621529099,0.9817330210772834,0.679144385026738,0.43944636678200694,0.662613981762918,0.5336134453781513
368,0.9961464354527938,0.9538745387453874,0.9794598706732598,0.9745523091423186,0.6966292134831461,0.4290657439446367,0.6671732522796353,0.531049250535332
369,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.6982248520710059,0.4083044982698962,0.662613981762918,0.5152838427947598
370,0.9923591212989494,0.9584870848708487,0.9798402434385698,0.9751290473955889,0.6839378238341969,0.45674740484429066,0.668693009118541,0.5477178423236514
371,0.9943127962085309,0.9677121771217713,0.9844047166222899,0.9808321645628799,0.6486486486486487,0.41522491349480967,0.6443768996960486,0.5063291139240507
372,0.9961051606621227,0.9437269372693727,0.9752757702548498,0.9692089057318807,0.6363636363636364,0.3875432525951557,0.6337386018237082,0.48172043010752685
373,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6752577319587629,0.4532871972318339,0.6641337386018237,0.5424430641821946
374,0.9932170542635659,0.9455719557195572,0.9748953974895398,0.9688090737240076,0.6589595375722543,0.3944636678200692,0.6443768996960486,0.4935064935064935
375,0.9970986460348162,0.9511070110701108,0.9786991251426398,0.9735599622285175,0.6666666666666666,0.46366782006920415,0.662613981762918,0.5469387755102042
376,0.995260663507109,0.9686346863468634,0.9851654621529099,0.9817671809256662,0.6473429951690821,0.46366782006920415,0.6534954407294833,0.5403225806451613
377,0.9961832061068703,0.9630996309963099,0.9832635983263598,0.9793621013133209,0.6744186046511628,0.5017301038062284,0.6747720364741642,0.5753968253968255
378,0.9932432432432432,0.9492619926199262,0.9764168885507798,0.970754716981132,0.6717171717171717,0.4602076124567474,0.6641337386018237,0.5462012320328542
379,0.9962049335863378,0.9686346863468634,0.9855458349182199,0.9822263797942002,0.6714975845410628,0.4809688581314879,0.668693009118541,0.560483870967742
380,0.9942140790742526,0.9511070110701108,0.9775580068467098,0.9721829325789723,0.6595744680851063,0.4290657439446367,0.6519756838905775,0.5199161425576521
381,0.9914529914529915,0.9630996309963099,0.9813617344998098,0.9770706598034627,0.6294416243654822,0.4290657439446367,0.6382978723404256,0.5102880658436214
382,0.9923518164435946,0.9575645756457565,0.9794598706732598,0.9746478873239436,0.6795580110497238,0.42560553633217996,0.6595744680851063,0.523404255319149
383,0.9942252165543792,0.9529520295202952,0.9783187523773298,0.9731512011304758,0.6855670103092784,0.4602076124567474,0.6702127659574468,0.5507246376811594
384,0.9932821497120922,0.9547970479704797,0.9786991251426398,0.973659454374412,0.6767676767676768,0.46366782006920415,0.6671732522796353,0.5503080082135523
385,0.9951830443159922,0.9529520295202952,0.9786991251426398,0.9736098020735156,0.6528497409326425,0.4359861591695502,0.6504559270516718,0.5228215767634855
386,0.9942307692307693,0.9538745387453874,0.9786991251426398,0.9736346516007534,0.7258883248730964,0.49480968858131485,0.6960486322188449,0.588477366255144
387,0.9980694980694981,0.9538745387453874,0.9802206162038798,0.9754716981132074,0.6666666666666666,0.4429065743944637,0.6580547112462006,0.5322245322245323
388,0.9952380952380953,0.9640221402214022,0.9832635983263598,0.979381443298969,0.7287234042553191,0.4740484429065744,0.6914893617021277,0.5744234800838575
389,0.996186844613918,0.9640221402214022,0.9836439710916698,0.9798406000937647,0.7058823529411765,0.45674740484429066,0.6778115501519757,0.5546218487394958
390,0.9932562620423893,0.9511070110701108,0.9771776340813998,0.9717247879359096,0.640625,0.42560553633217996,0.6428571428571429,0.5114345114345115
391,0.9942307692307693,0.9538745387453874,0.9786991251426398,0.9736346516007534,0.6527777777777778,0.48788927335640137,0.6610942249240122,0.5584158415841584
392,0.997148288973384,0.9677121771217713,0.9855458349182199,0.9822097378277155,0.6648648648648648,0.42560553633217996,0.6534954407294833,0.5189873417721519
393,0.9942748091603053,0.9612546125461254,0.9817421072651198,0.9774859287054408,0.6631578947368421,0.4359861591695502,0.6550151975683891,0.5260960334029229
394,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6666666666666666,0.46366782006920415,0.662613981762918,0.5469387755102042
395,0.9914691943127962,0.9649446494464945,0.9821224800304298,0.9780271154745208,0.6974358974358974,0.47058823529411764,0.6778115501519757,0.5619834710743803
