,train_accuracy_score,train_reccall_score,train_precision_score,train_f1_score,test_accuracy_score,test_reccall_score,test_precision_score,test_f1_score
360,0.9958704629428385,0.9993243243243243,0.9879759519038076,0.9936177359758146,0.8991383679675621,0.8944223107569721,0.7546218487394958,0.8185961713764812
361,0.9936970223864378,1.0,0.9806279225116901,0.9902192242833052,0.9072478459199189,0.9087301587301587,0.7697478991596639,0.8334849863512285
362,0.9934796783307976,0.9993192648059904,0.9806279225116901,0.9898853674983141,0.9047136340598074,0.9127789046653144,0.7563025210084033,0.8272058823529411
363,0.9965224951097588,1.0,0.9893119572478289,0.9946272666218939,0.9148504815002534,0.9145631067961165,0.7915966386554621,0.8486486486486486
364,0.994349054553358,0.997968855788761,0.9846359385437542,0.9912575655682583,0.900658895083629,0.8829174664107485,0.773109243697479,0.8243727598566308
365,0.9928276461638774,0.9986376021798365,0.9792919171676687,0.9888701517706577,0.8991383679675621,0.889763779527559,0.7596638655462185,0.8195829555757026
366,0.9936970223864378,0.997289972899729,0.9832999331997327,0.9902455432223343,0.9011657374556513,0.8968253968253969,0.7596638655462185,0.8225659690627845
367,0.9936970223864378,0.9993197278911564,0.9812959251837008,0.9902258173238963,0.9092752154080082,0.9143426294820717,0.7714285714285715,0.8368277119416591
368,0.9941317104977179,1.0,0.9819639278557114,0.9908998988877654,0.9042067916877851,0.9246861924686193,0.7428571428571429,0.8238583410997204
369,0.9954357748315583,1.0,0.9859719438877755,0.9929364278506558,0.9113025848960973,0.9007633587786259,0.7932773109243697,0.8436103663985701
370,0.9928276461638774,0.9979591836734694,0.9799599198396793,0.9888776541961577,0.9102889001520527,0.9050387596899225,0.7848739495798319,0.8406840684068406
371,0.9930449902195175,0.998638529611981,0.9799599198396793,0.9892110586648686,0.9067410035478966,0.9021526418786693,0.7747899159663866,0.833634719710669
372,0.997174527276679,0.9986559139784946,0.9926519706078825,0.995644891122278,0.9214394323365434,0.9104477611940298,0.8201680672268907,0.8629531388152079
373,0.991740925885677,0.9986329460013671,0.9759519038076152,0.9871621621621621,0.9026862645717182,0.9005964214711729,0.761344537815126,0.825136612021858
374,0.9930449902195175,0.998638529611981,0.9799599198396793,0.9892110586648686,0.9016725798276736,0.8819047619047619,0.7781512605042017,0.8267857142857142
375,0.9936970223864378,1.0,0.9806279225116901,0.9902192242833052,0.9072478459199189,0.90234375,0.7764705882352941,0.8346883468834689
376,0.9913062377743969,0.9979494190020506,0.9752839011356046,0.9864864864864866,0.900658895083629,0.8919449901768173,0.7630252100840336,0.822463768115942
377,0.994349054553358,0.9993211133740665,0.9832999331997327,0.9912457912457912,0.9026862645717182,0.8958742632612967,0.7663865546218488,0.8260869565217392
378,0.991523581830037,0.9993150684931507,0.9746158984635939,0.9868109570510651,0.8991383679675621,0.8913043478260869,0.7579831932773109,0.8192552225249773
379,0.9950010867202782,0.9986468200270636,0.9859719438877755,0.9922689075630252,0.9031931069437404,0.89453125,0.7697478991596639,0.8274616079494129
380,0.9950010867202782,0.9993224932249323,0.9853039412157648,0.9922637066935754,0.9021794221996959,0.8895348837209303,0.7714285714285715,0.8262826282628263
381,0.9930449902195175,1.0,0.978623914495658,0.9891964888588791,0.9067410035478966,0.9151515151515152,0.761344537815126,0.8311926605504588
382,0.9934796783307976,0.9979633401221996,0.9819639278557114,0.9898989898989898,0.8966041561074506,0.8840864440078585,0.7563025210084033,0.8152173913043479
383,0.9939143664420778,0.9979661016949153,0.9832999331997327,0.9905787348586811,0.8895083628991384,0.8660194174757282,0.7495798319327731,0.8036036036036035
384,0.9936970223864378,0.998641304347826,0.9819639278557114,0.9902324014819804,0.9062341611758743,0.9116465863453815,0.7630252100840336,0.8307410795974383
385,0.994349054553358,0.9993211133740665,0.9832999331997327,0.9912457912457912,0.9047136340598074,0.8876190476190476,0.7831932773109244,0.8321428571428572
386,0.9932623342751575,0.9972862957937585,0.9819639278557114,0.9895658027600134,0.9062341611758743,0.89272030651341,0.7831932773109244,0.8343777976723368
387,0.9936970223864378,0.996617050067659,0.9839679358717435,0.9902521008403361,0.9031931069437404,0.8992094861660079,0.7647058823529411,0.8265213442325159
388,0.9921756139969572,0.9993164730006835,0.9766199064796259,0.987837837837838,0.9016725798276736,0.8986083499005965,0.7596638655462185,0.8233151183970857
389,0.9950010867202782,1.0,0.9846359385437542,0.9922584988219455,0.9042067916877851,0.8888888888888888,0.7798319327731092,0.8307967770814683
390,0.9934796783307976,0.9993192648059904,0.9806279225116901,0.9898853674983141,0.9016725798276736,0.9050505050505051,0.7529411764705882,0.8220183486238533
391,0.9923929580525973,0.9972789115646259,0.9792919171676687,0.9882035726322886,0.8960973137354283,0.8793774319066148,0.7596638655462185,0.8151487826871054
392,0.9939143664420778,0.9986422267481331,0.9826319305277221,0.9905723905723907,0.9026862645717182,0.907070707070707,0.7546218487394958,0.8238532110091743
393,0.9945663986089981,0.9979702300405954,0.9853039412157648,0.9915966386554621,0.8971109984794728,0.884313725490196,0.7579831932773109,0.816289592760181
394,0.9930449902195175,1.0,0.978623914495658,0.9891964888588791,0.9097820577800304,0.9096267190569745,0.7781512605042017,0.8387681159420288
395,0.9928276461638774,0.9993178717598908,0.978623914495658,0.9888626392170098,0.9001520527116067,0.9012096774193549,0.7512605042016807,0.8194317140238313
396,0.9936970223864378,0.9979647218453188,0.9826319305277221,0.9902389767754964,0.9031931069437404,0.8840304182509505,0.7815126050420168,0.8296164139161463
397,0.9941317104977179,0.9979674796747967,0.9839679358717435,0.9909182643794147,0.8950836289913837,0.877431906614786,0.7579831932773109,0.8133453561767358
398,0.9921756139969572,0.9993164730006835,0.9766199064796259,0.987837837837838,0.8895083628991384,0.8688845401174168,0.746218487394958,0.8028933092224232
399,0.994349054553358,0.9993211133740665,0.9832999331997327,0.9912457912457912,0.9016725798276736,0.8986083499005965,0.7596638655462185,0.8233151183970857
400,0.9939143664420778,0.9986422267481331,0.9826319305277221,0.9905723905723907,0.9087683730359858,0.8998073217726397,0.7848739495798319,0.8384201077199283
401,0.9939143664420778,0.9993201903467029,0.9819639278557114,0.9905660377358491,0.895590471363406,0.8866799204771372,0.7495798319327731,0.8123861566484517
402,0.9958704629428385,1.0,0.9873079492317969,0.9936134453781512,0.9113025848960973,0.9069767441860465,0.7865546218487395,0.8424842484248424
403,0.9932623342751575,0.9993188010899182,0.9799599198396793,0.9895446880269814,0.8971109984794728,0.8873517786561265,0.7546218487394958,0.815622161671208
404,0.9941317104977179,0.9993206521739131,0.9826319305277221,0.9909060289659819,0.9011657374556513,0.8921568627450981,0.7647058823529411,0.823529411764706
405,0.9926103021082373,0.9993174061433447,0.9779559118236473,0.988521269412559,0.9077546882919412,0.9205702647657841,0.7596638655462185,0.8324125230202578
406,0.9921756139969572,0.9986348122866894,0.9772879091516367,0.9878460499662389,0.8966041561074506,0.8856015779092702,0.7546218487394958,0.8148820326678766
407,0.991740925885677,0.9986329460013671,0.9759519038076152,0.9871621621621621,0.8996452103395844,0.8869395711500975,0.7647058823529411,0.8212996389891697
408,0.9941317104977179,0.9986431478968792,0.9832999331997327,0.9909121507909795,0.9052204764318297,0.8984375,0.773109243697479,0.8310749774164409
409,0.994349054553358,0.9993211133740665,0.9832999331997327,0.9912457912457912,0.9047136340598074,0.8936170212765957,0.7764705882352941,0.8309352517985611
410,0.9923929580525973,0.9993169398907104,0.9772879091516367,0.9881796690307327,0.9062341611758743,0.9200819672131147,0.7546218487394958,0.8291782086795937
411,0.9941317104977179,0.9993206521739131,0.9826319305277221,0.9909060289659819,0.9001520527116067,0.9012096774193549,0.7512605042016807,0.8194317140238313
412,0.9930449902195175,0.9993183367416496,0.9792919171676687,0.9892037786774629,0.8996452103395844,0.901010101010101,0.7495798319327731,0.818348623853211
413,0.9939143664420778,0.9979661016949153,0.9832999331997327,0.9905787348586811,0.9026862645717182,0.8958742632612967,0.7663865546218488,0.8260869565217392
414,0.9930449902195175,0.998638529611981,0.9799599198396793,0.9892110586648686,0.8996452103395844,0.9026369168356998,0.7478991596638656,0.8180147058823529
415,0.9928276461638774,1.0,0.9779559118236473,0.9888551165146909,0.9042067916877851,0.8980392156862745,0.7697478991596639,0.8289592760180996
416,0.9930449902195175,0.9972844534962662,0.9812959251837008,0.9892255892255893,0.9118094272681196,0.9103313840155945,0.7848739495798319,0.8429602888086642
417,0.9926103021082373,0.9993174061433447,0.9779559118236473,0.988521269412559,0.9067410035478966,0.9308176100628931,0.746218487394958,0.8283582089552238
418,0.9926103021082373,0.9993174061433447,0.9779559118236473,0.988521269412559,0.9016725798276736,0.8986083499005965,0.7596638655462185,0.8233151183970857
