,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
229,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23000,0.8897110758569173,0.8022631462169958,0.9240910970450714,0.7634800349752259,0.6987469334744336,0.5086407766990291,0.7957735869728968,0.6105349026919938
230,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23100,0.8891378870411254,0.8024406478810738,0.9229863663119044,0.7631502470212148,0.6977007071047189,0.5099029126213592,0.7946854775194331,0.6113374461645908
231,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23200,0.8898515995665953,0.8024998151024333,0.9239617425566394,0.7644483362521891,0.6993602385877147,0.5085436893203884,0.7961231502142398,0.6107742537313433
232,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23300,0.8895187802542,0.8026033577398122,0.9237719521506744,0.7629194752482423,0.6983500889893693,0.5109708737864078,0.7953978906999041,0.6120301189057185
233,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23400,0.8899847272915534,0.8031358627320464,0.9251663853771933,0.765532813751912,0.69875895906489,0.5101941747572816,0.7961798276263685,0.6123102915902008
234,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23500,0.8886867319732118,0.8019377264995192,0.9217073364597409,0.7629467541940189,0.6972437346673722,0.5077669902912622,0.7939148711839574,0.6097347712037307
235,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23600,0.8893930485139617,0.8032394053694253,0.9242168329137321,0.7646888147395909,0.697508297657415,0.511747572815534,0.7950162424441795,0.6131565171872274
236,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23700,0.8896075320708388,0.804393166185933,0.9233029446332709,0.768883056284631,0.6990836500072154,0.5119417475728155,0.795699366265621,0.6146404009791351
237,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23800,0.8895742501395992,0.8023814806597145,0.9237631792376317,0.7630431623310565,0.6985545240271297,0.5097572815533981,0.7955272221803765,0.6111984168558291
238,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,23900,0.8896740959333178,0.802425856075734,0.9236612108692198,0.7645554825042005,0.6989994708740199,0.5080582524271845,0.795777829497693,0.6104581644259093
