날짜,시도지역코드,발생건수(건)
20170820,29,1843
20170820,30,2918
20170820,31,1463
20170820,41,15540
20170820,42,1280
20170820,43,2485
20170820,44,3248
20170820,45,2369
20170820,46,2694
20170820,47,2209
20170820,48,2669
20170820,49,930
20170820,99,54254
20170821,11,63622
20170821,26,21393
20170821,27,14942
20170821,28,20118
20170821,29,9465
20170821,30,11010
20170821,31,7956
20170821,41,89292
20170821,42,9040
20170821,43,10143
20170821,44,16559
20170821,45,13260
20170821,46,11692
20170821,47,15748
20170821,48,20351
20170821,49,4389
20170821,99,339056
20170822,11,43071
20170822,26,13901
20170822,27,10728
20170822,28,13569
20170822,29,7041
20170822,30,7996
20170822,31,5600
20170822,41,62097
20170822,42,5995
20170822,43,7434
20170822,44,11909
20170822,45,9485
20170822,46,8359
20170822,47,10873
20170822,48,13678
20170822,49,3095
20170822,99,234869
20170823,11,40312
20170823,26,14347
20170823,27,10202
20170823,28,12934
20170823,29,6423
20170823,30,7560
20170823,31,5381
20170823,41,58191
20170823,42,5980
20170823,43,7107
20170823,44,10918
20170823,45,8723
20170823,46,7818
20170823,47,9984
20170823,48,13178
20170823,49,2688
20170823,99,221794
20170824,11,42453
20170824,26,14511
20170824,27,10670
20170824,28,13990
20170824,29,6718
20170824,30,7842
20170824,31,5783
20170824,41,60344
20170824,42,5954
20170824,43,6965
20170824,44,10773
20170824,45,9168
20170824,46,8057
20170824,47,10851
20170824,48,13917
20170824,49,2789
20170824,99,230833
20170825,11,49073
20170825,26,15981
20170825,27,11868
20170825,28,15556
20170825,29,7010
20170825,30,8397
20170825,31,6196
20170825,41,69693
20170825,42,7171
20170825,43,8105
20170825,44,12437
20170825,45,9871
20170825,46,8849
20170825,47,12064
20170825,48,15172
20170825,49,3035
20170825,99,260540
20170826,11,47386
20170826,26,14149
20170826,27,11463
20170826,28,16047
20170826,29,7238
20170826,30,8728
20170826,31,5810
20170826,41,69300
20170826,42,6624
20170826,43,7772
20170826,44,12287
20170826,45,8886
20170826,46,8150
20170826,47,10891
20170826,48,14073
20170826,49,2804
20170826,99,251668
20170827,11,8073
20170827,26,2854
20170827,27,2322
20170827,28,3909
20170827,29,2256
20170827,30,3417
20170827,31,1776
20170827,41,19739
20170827,42,1703
20170827,43,2814
20170827,44,4337
20170827,45,2890
20170827,46,3487
20170827,47,2752
20170827,48,2485
20170827,49,1105
20170827,99,65929
20170828,11,80041
20170828,26,26900
20170828,27,20161
20170828,28,25188
20170828,29,12559
20170828,30,14391
20170828,31,10452
20170828,41,114259
20170828,42,11766
20170828,43,13359
20170828,44,21230
20170828,45,17063
20170828,46,14251
20170828,47,20390
20170828,48,25976
20170828,49,4894
20170828,99,432949
20170829,11,59731
20170829,26,17343
20170829,27,13018
20170829,28,20659
20170829,29,8258
20170829,30,9919
20170829,31,6805
20170829,41,88192
20170829,42,8265
20170829,43,9519
20170829,44,15640
20170829,45,11259
20170829,46,10179
20170829,47,13480
20170829,48,16979
20170829,49,3407
20170829,99,312716
20170830,11,65654
20170830,26,17761
20170830,27,14462
20170830,28,21574
20170830,29,9114
20170830,30,11160
20170830,31,7217
20170830,41,94895
20170830,42,8473
20170830,43,10341
20170830,44,16370
20170830,45,12343
20170830,46,10932
20170830,47,14219
20170830,48,16874
20170830,49,3491
20170830,99,334952
20170831,11,62660
20170831,26,19757
20170831,27,15005
20170831,28,20263
20170831,29,9546
20170831,30,11552
20170831,31,7697
20170831,41,91793
20170831,42,8864
20170831,43,10191
20170831,44,16616
20170831,45,12984
20170831,46,11275
20170831,47,14922
20170831,48,19745
20170831,49,3883
20170831,99,336811
20170901,11,66910
20170901,26,21539
20170901,27,15500
20170901,28,21024
20170901,29,9679
20170901,30,11758
20170901,31,8284
20170901,41,96348
20170901,42,9732
20170901,43,11044
20170901,44,17365
20170901,45,13440
20170901,46,11181
20170901,47,16209
20170901,48,20929
20170901,49,3972
20170901,99,355001
20170902,11,57727
20170902,26,19036
20170902,27,14321
20170902,28,18619
20170902,29,8969
20170902,30,11093
20170902,31,7416
20170902,41,86878
20170902,42,8207
20170902,43,10068
20170902,44,15562
20170902,45,11054
20170902,46,10311
20170902,47,13980
20170902,48,18894
20170902,49,3479
20170902,99,315697
20170903,11,9402
20170903,26,3744
20170903,27,2419
20170903,28,4907
20170903,29,2187
20170903,30,3781
20170903,31,1937
20170903,41,22759
20170903,42,1866
20170903,43,3352
20170903,44,4507
20170903,45,2954
20170903,46,3522
20170903,47,2974
20170903,48,3421
20170903,49,1305
20170903,99,75052
20170904,11,90289
20170904,26,28482
20170904,27,20956
20170904,28,28788
20170904,29,13559
20170904,30,16440
20170904,31,10892
20170904,41,131528
20170904,42,12491
20170904,43,15249
20170904,44,24256
20170904,45,18316
20170904,46,15370
20170904,47,22055
20170904,48,28634
20170904,49,5439
20170904,99,482874
20170905,11,62569
20170905,26,18287
20170905,27,12951
20170905,28,20080
20170905,29,8625
20170905,30,11171
20170905,31,6643
20170905,41,93717
20170905,42,9018
20170905,43,10719
20170905,44,17064
20170905,45,12186
20170905,46,10727
20170905,47,14758
20170905,48,18330
20170905,49,3665
20170905,99,330598
20170906,11,56646
20170906,26,16659
20170906,27,12480
20170906,28,17559
20170906,29,7520
20170906,30,10290
20170906,31,6722
20170906,41,84713
20170906,42,8426
20170906,43,9747
20170906,44,15519
20170906,45,11319
20170906,46,9527
20170906,47,13673
20170906,48,15756
20170906,49,3205
20170906,99,299837
20170907,11,63465
20170907,26,18511
20170907,27,13922
20170907,28,20137
20170907,29,8836
20170907,30,10919
20170907,31,7260
20170907,41,92609
20170907,42,8620
20170907,43,10440
20170907,44,16489
20170907,45,12212
20170907,46,10642
20170907,47,14478
20170907,48,18275
20170907,49,3472
20170907,99,330376
20170908,11,67474
20170908,26,19697
20170908,27,15057
20170908,28,20457
20170908,29,9366
20170908,30,11426
20170908,31,7603
20170908,41,96924
20170908,42,9447
20170908,43,11134
20170908,44,17515
20170908,45,12959
20170908,46,10752
20170908,47,15537
20170908,48,19187
20170908,49,3572
20170908,99,348190
20170909,11,58649
20170909,26,18051
20170909,27,13924
20170909,28,18517
20170909,29,9188
20170909,30,11046
20170909,31,7150
20170909,41,88346
20170909,42,7739
20170909,43,10069
20170909,44,15690
20170909,45,11062
20170909,46,9947
20170909,47,13802
20170909,48,17942
20170909,49,3160
20170909,99,314371
20170910,11,8732
20170910,26,3141
20170910,27,2533
20170910,28,4043
20170910,29,2194
20170910,30,3753
20170910,31,1969
20170910,41,21731
20170910,42,1733
20170910,43,3595
20170910,44,4641
20170910,45,2752
20170910,46,3466
20170910,47,2981
20170910,48,2721
20170910,49,1187
20170910,99,71186
20170911,11,92747
20170911,26,23724
20170911,27,20581
20170911,28,28816
20170911,29,13343
20170911,30,16082
20170911,31,9634
20170911,41,136594
20170911,42,12718
20170911,43,15318
20170911,44,24790
20170911,45,18358
20170911,46,15447
20170911,47,21010
20170911,48,26893
20170911,49,5233
20170911,99,481418
20170912,11,63408
20170912,26,19946
20170912,27,14752
20170912,28,19869
20170912,29,9416
20170912,30,11231
20170912,31,7683
20170912,41,94825
20170912,42,8745
20170912,43,11072
20170912,44,17577
20170912,45,12612
20170912,46,11258
20170912,47,15371
20170912,48,19599
20170912,49,3644
20170912,99,341088
20170913,11,68094
20170913,26,20421
20170913,27,15690
20170913,28,21457
20170913,29,9489
20170913,30,11749
20170913,31,7806
20170913,41,100641
20170913,42,8509
20170913,43,11537
20170913,44,17292
20170913,45,12154
20170913,46,11753
20170913,47,15300
20170913,48,20385
20170913,49,3738
20170913,99,356129
20170914,11,73588
20170914,26,21995
20170914,27,16402
20170914,28,23202
20170914,29,10397
20170914,30,13041
20170914,31,8481
20170914,41,108443
20170914,42,9301
20170914,43,12314
20170914,44,18940
20170914,45,13578
20170914,46,12308
20170914,47,16442
20170914,48,22846
20170914,49,4081
20170914,99,385446
20170915,11,79501
20170915,26,24801
20170915,27,18586
20170915,28,24339
20170915,29,11448
20170915,30,13962
20170915,31,9308
20170915,41,114329
20170915,42,10410
20170915,43,12785
20170915,44,20461
20170915,45,15035
20170915,46,13389
20170915,47,18343
20170915,48,25315
20170915,49,4241
20170915,99,416340
20170916,11,67595
20170916,26,21144
20170916,27,17007
20170916,28,21681
20170916,29,10943
20170916,30,13367
20170916,31,8378
20170916,41,103452
20170916,42,8600
20170916,43,12140
20170916,44,18660
20170916,45,12958
20170916,46,12306
20170916,47,15826
20170916,48,22496
20170916,49,3462
20170916,99,370116
20170917,11,10381
20170917,26,3735
20170917,27,2673
20170917,28,5251
20170917,29,2399
20170917,30,3929
20170917,31,2065
20170917,41,25812
20170917,42,1805
20170917,43,3670
20170917,44,5107
20170917,45,3238
20170917,46,3897
20170917,47,3033
20170917,48,3651
20170917,49,1193
20170917,99,81855
20170918,11,101818
20170918,26,30122
20170918,27,23394
20170918,28,31507
20170918,29,15265
20170918,30,17710
20170918,31,11737
20170918,41,149434
20170918,42,13182
20170918,43,16762
20170918,44,27076
20170918,45,19929
20170918,46,17153
20170918,47,23589
20170918,48,31544
20170918,49,5477
20170918,99,535802
20170919,11,65497
20170919,26,21663
20170919,27,16521
20170919,28,20172
20170919,29,10462
20170919,30,12172
20170919,31,8440
20170919,41,97857
20170919,42,9147
20170919,43,11869
20170919,44,18236
20170919,45,13324
20170919,46,12463
20170919,47,16488
20170919,48,21880
20170919,49,4106
20170919,99,360378
20170920,11,63209
20170920,26,22333
20170920,27,16498
20170920,28,20071
20170920,29,10042
20170920,30,11551
20170920,31,8513
20170920,41,94399
20170920,42,8952
20170920,43,11478
20170920,44,17015
20170920,45,12877
20170920,46,11892
20170920,47,16329
20170920,48,21453
20170920,49,3854
20170920,99,350541
20170921,11,70207
20170921,26,24026
20170921,27,17919
20170921,28,21476
20170921,29,10747
20170921,30,13081
20170921,31,9322
20170921,41,103886
20170921,42,9559
20170921,43,12282
20170921,44,18944
20170921,45,14187
20170921,46,12907
20170921,47,17480
20170921,48,23651
20170921,49,4040
20170921,99,383780
20170922,11,76022
20170922,26,25423
20170922,27,18802
20170922,28,22649
20170922,29,11320
20170922,30,12962
20170922,31,9453
20170922,41,108581
20170922,42,10201
20170922,43,12705
20170922,44,19809
20170922,45,14957
20170922,46,13026
20170922,47,18356
20170922,48,25332
20170922,49,4232
20170922,99,403901
20170923,11,61996
20170923,26,21557
20170923,27,16846
20170923,28,19536
20170923,29,10424
20170923,30,11709
20170923,31,8507
20170923,41,93857
20170923,42,8132
20170923,43,11120
20170923,44,17041
20170923,45,12066
20170923,46,11437
20170923,47,15278
20170923,48,21750
20170923,49,3428
20170923,99,344758
20170924,11,8800
20170924,26,3586
20170924,27,2582
20170924,28,4082
20170924,29,2235
20170924,30,3699
20170924,31,1923
20170924,41,21394
20170924,42,1728
20170924,43,3538
20170924,44,4526
20170924,45,2796
20170924,46,3788
20170924,47,3099
20170924,48,3170
20170924,49,1317
20170924,99,72281
20170925,11,92065
20170925,26,34878
20170925,27,24211
20170925,28,28303
20170925,29,14623
20170925,30,15687
20170925,31,12867
20170925,41,131879
20170925,42,12419
20170925,43,15245
20170925,44,23732
20170925,45,18917
20170925,46,16980
20170925,47,23501
20170925,48,34395
20170925,49,5885
20170925,99,505674
20170926,11,63545
20170926,26,24576
20170926,27,16982
20170926,28,19659
20170926,29,10741
20170926,30,11396
20170926,31,8876
20170926,41,91782
20170926,42,8824
20170926,43,10973
20170926,44,17477
20170926,45,13365
20170926,46,12985
20170926,47,16695
20170926,48,23613
20170926,49,4460
20170926,99,356016
20170927,11,62096
20170927,26,22383
20170927,27,14552
20170927,28,18942
20170927,29,10053
20170927,30,10536
20170927,31,7913
20170927,41,87182
20170927,42,8500
20170927,43,10773
20170927,44,16482
20170927,45,12524
20170927,46,13067
20170927,47,15099
20170927,48,21332
20170927,49,3863
20170927,99,335378
20170928,11,68133
20170928,26,26196
20170928,27,17183
20170928,28,21061
20170928,29,10953
20170928,30,11740
20170928,31,9401
20170928,41,96263
20170928,42,9063
20170928,43,11344
20170928,44,17933
20170928,45,13529
20170928,46,12696
20170928,47,17064
20170928,48,23924
20170928,49,4207
20170928,99,370747
20170929,11,94207
20170929,26,33376
20170929,27,22329
20170929,28,28099
20170929,29,13425
20170929,30,14510
20170929,31,11863
20170929,41,130006
20170929,42,12212
20170929,43,14508
20170929,44,22220
20170929,45,17954
20170929,46,16087
20170929,47,22515
20170929,48,30891
20170929,49,5116
20170929,99,489404
20170930,11,82692
20170930,26,32025
20170930,27,21856
20170930,28,25612
20170930,29,14180
20170930,30,14545
20170930,31,12014
20170930,41,121229
20170930,42,10384
20170930,43,13464
20170930,44,21567
20170930,45,15590
20170930,46,15207
20170930,47,20232
20170930,48,29866
20170930,49,4562
20170930,99,455125
20171001,11,10601
20171001,26,5678
20171001,27,3296
20171001,28,5472
20171001,29,2944
20171001,30,4008
20171001,31,2960
20171001,41,25010
20171001,42,2053
20171001,43,3902
20171001,44,5332
20171001,45,3372
20171001,46,4443
20171001,47,3784
20171001,48,5032
20171001,49,1455
20171001,99,89364
20171002,11,98124
20171002,26,43392
20171002,27,31317
20171002,28,32145
20171002,29,17511
20171002,30,19380
20171002,31,14644
20171002,41,145229
20171002,42,12954
20171002,43,18516
20171002,44,27531
20171002,45,22668
20171002,46,20045
20171002,47,28654
20171002,48,42146
20171002,49,6130
20171002,99,580498
20171003,11,13253
20171003,26,6126
20171003,27,4813
20171003,28,5311
20171003,29,3306
20171003,30,4348
20171003,31,2616
20171003,41,26363
20171003,42,2310
20171003,43,4248
20171003,44,5534
20171003,45,4397
20171003,46,4422
20171003,47,5146
20171003,48,6411
20171003,49,1821
20171003,99,100454
20171004,11,4800
20171004,26,1586
20171004,27,939
20171004,28,1622
20171004,29,1660
20171004,30,2014
20171004,31,798
20171004,41,8284
20171004,42,812
20171004,43,1886
20171004,44,1973
20171004,45,1513
20171004,46,2026
20171004,47,1339
20171004,48,2130
20171004,49,937
20171004,99,34325
20171005,11,13217
20171005,26,5336
20171005,27,3876
20171005,28,5706
20171005,29,3437
20171005,30,4432
20171005,31,2435
20171005,41,25866
20171005,42,2177
20171005,43,4492
20171005,44,5883
20171005,45,4302
20171005,46,4766
20171005,47,4140
20171005,48,6094
20171005,49,1813
20171005,99,97988
20171006,11,34164
20171006,26,15937
20171006,27,11144
20171006,28,13881
20171006,29,7363
20171006,30,8273
20171006,31,7086
20171006,41,59430
20171006,42,4908
20171006,43,8598
20171006,44,13666
20171006,45,9194
20171006,46,9130
20171006,47,11787
20171006,48,17893
20171006,49,2777
20171006,99,235279
20171007,11,50929
20171007,26,20312
20171007,27,14450
20171007,28,18078
20171007,29,8945
20171007,30,9885
20171007,31,7101
20171007,41,78035
20171007,42,5997
20171007,43,9569
20171007,44,14222
20171007,45,10233
20171007,46,10011
20171007,47,13397
20171007,48,19248
20171007,49,3389
20171007,99,293867
20171008,11,8498
20171008,26,3616
20171008,27,2313
20171008,28,3825
20171008,29,2104
20171008,30,3201
20171008,31,1851
20171008,41,19455
20171008,42,1542
20171008,43,2974
20171008,44,4209
20171008,45,2650
20171008,46,3322
20171008,47,2871
20171008,48,3299
20171008,49,1336
20171008,99,67073
20171009,11,22863
20171009,26,12388
20171009,27,9784
20171009,28,10013
20171009,29,5371
20171009,30,6939
20171009,31,5231
20171009,41,44944
20171009,42,3817
20171009,43,6523
20171009,44,10139
20171009,45,6914
20171009,46,7662
20171009,47,9500
20171009,48,12326
20171009,49,2730
20171009,99,177178
20171010,11,83856
20171010,26,32011
20171010,27,19898
20171010,28,25653
20171010,29,12397
20171010,30,13627
20171010,31,10480
20171010,41,112846
20171010,42,11782
20171010,43,13562
20171010,44,21412
20171010,45,17794
20171010,46,16354
20171010,47,21401
20171010,48,28973
20171010,49,5316
20171010,99,447443
20171011,11,53475
20171011,26,21741
20171011,27,13930
20171011,28,16789
20171011,29,8353
20171011,30,9085
20171011,31,7359
20171011,41,75667
20171011,42,8646
20171011,43,9461
20171011,44,14792
20171011,45,11653
20171011,46,11437
20171011,47,15310
20171011,48,19488
20171011,49,3628
20171011,99,300877
20171012,11,57888
20171012,26,20506
20171012,27,12970
20171012,28,18226
20171012,29,8307
20171012,30,9876
20171012,31,6948
20171012,41,80524
20171012,42,8058
20171012,43,9580
20171012,44,15357
20171012,45,12044
20171012,46,11371
20171012,47,13914
20171012,48,18352
20171012,49,4014
20171012,99,307985
20171013,11,66443
20171013,26,25079
20171013,27,16397
20171013,28,20490
20171013,29,10157
20171013,30,10972
20171013,31,8372
20171013,41,89472
20171013,42,9140
20171013,43,10576
20171013,44,16940
20171013,45,14026
20171013,46,12361
20171013,47,16906
20171013,48,22467
20171013,49,4346
20171013,99,354210
20171014,11,57305
20171014,26,22164
20171014,27,14621
20171014,28,18562
20171014,29,9849
20171014,30,10472
20171014,31,8095
20171014,41,81560
20171014,42,7287
20171014,43,9521
20171014,44,14926
20171014,45,11518
20171014,46,11508
20171014,47,13749
20171014,48,20477
20171014,49,3688
20171014,99,315362
20171015,11,8805
20171015,26,3680
20171015,27,2334
20171015,28,4589
20171015,29,2154
20171015,30,3473
20171015,31,1947
20171015,41,20658
20171015,42,1483
20171015,43,3103
20171015,44,4327
20171015,45,2702
20171015,46,3477
20171015,47,2702
20171015,48,3453
20171015,49,1264
20171015,99,70165
20171016,11,88720
20171016,26,34038
20171016,27,22416
20171016,28,27930
20171016,29,14049
20171016,30,15173
20171016,31,11682
20171016,41,122682
20171016,42,12740
20171016,43,14429
20171016,44,23280
20171016,45,19380
20171016,46,17645
20171016,47,23091
20171016,48,31392
20171016,49,5776
20171016,99,484506
20171017,11,61823
20171017,26,23836
20171017,27,14989
20171017,28,19569
20171017,29,9421
20171017,30,10899
20171017,31,8054
20171017,41,86620
20171017,42,8766
20171017,43,10052
20171017,44,16423
20171017,45,13271
20171017,46,12236
20171017,47,15945
20171017,48,21317
20171017,49,4333
20171017,99,337616
20171018,11,58329
20171018,26,23292
20171018,27,14877
20171018,28,18681
20171018,29,9209
20171018,30,10634
20171018,31,8202
20171018,41,82923
20171018,42,8277
20171018,43,10021
20171018,44,15555
20171018,45,12499
20171018,46,12096
20171018,47,15402
20171018,48,20668
20171018,49,4003
20171018,99,324715
20171019,11,61294
20171019,26,23888
20171019,27,15755
20171019,28,19439
20171019,29,9720
20171019,30,11085
20171019,31,8167
20171019,41,87339
20171019,42,8758
20171019,43,10283
20171019,44,16450
20171019,45,13430
20171019,46,12302
20171019,47,16090
20171019,48,21866
20171019,49,4284
20171019,99,340195
20171020,11,66629
20171020,26,25537
20171020,27,16676
20171020,28,20701
20171020,29,10298
20171020,30,11285
20171020,31,8841
20171020,41,94113
20171020,42,9583
20171020,43,11092
20171020,44,17888
20171020,45,14413
20171020,46,12815
20171020,47,17173
20171020,48,23632
20171020,49,4511
20171020,99,365258
20171021,11,57061
20171021,26,21559
20171021,27,15250
20171021,28,18760
20171021,29,10261
20171021,30,10991
20171021,31,7817
20171021,41,84651
20171021,42,7614
20171021,43,9962
20171021,44,15816
20171021,45,12179
20171021,46,11210
20171021,47,14348
20171021,48,20546
20171021,49,3841
20171021,99,321910
20171022,11,8815
20171022,26,3635
20171022,27,2660
20171022,28,4067
20171022,29,2616
20171022,30,3933
20171022,31,1959
20171022,41,22653
20171022,42,1665
20171022,43,3365
20171022,44,4899
20171022,45,3177
20171022,46,3964
20171022,47,3081
20171022,48,3083
20171022,49,1509
20171022,99,75099
20171023,11,98038
20171023,26,36727
20171023,27,25576
20171023,28,31436
20171023,29,16285
20171023,30,17199
20171023,31,12744
20171023,41,142560
20171023,42,13832
20171023,43,16677
20171023,44,27054
20171023,45,22073
20171023,46,18992
20171023,47,25475
20171023,48,35679
20171023,49,6788
20171023,99,547224
20171024,11,68008
20171024,26,24996
20171024,27,17980
20171024,28,21853
20171024,29,11971
20171024,30,12382
20171024,31,8986
20171024,41,100112
20171024,42,9968
20171024,43,12075
20171024,44,19571
20171024,45,15671
20171024,46,13955
20171024,47,18400
20171024,48,25160
20171024,49,4957
20171024,99,386114
20171025,11,66100
20171025,26,25797
20171025,27,17264
20171025,28,21242
20171025,29,10922
20171025,30,12135
20171025,31,9316
20171025,41,96293
20171025,42,9749
20171025,43,11787
20171025,44,17802
20171025,45,14260
20171025,46,13644
20171025,47,17483
20171025,48,23882
20171025,49,4750
20171025,99,372485
20171026,11,71549
20171026,26,27445
20171026,27,18940
20171026,28,23315
20171026,29,12122
20171026,30,13555
20171026,31,9662
20171026,41,106874
20171026,42,10504
20171026,43,12735
20171026,44,20295
20171026,45,16119
20171026,46,14541
20171026,47,19002
20171026,48,26260
20171026,49,5112
20171026,99,408097
20171027,11,77671
20171027,26,28846
20171027,27,20610
20171027,28,24153
20171027,29,12528
20171027,30,14154
20171027,31,10291
20171027,41,112065
20171027,42,11489
20171027,43,13406
20171027,44,21616
20171027,45,16972
20171027,46,14983
20171027,47,20811
20171027,48,27915
20171027,49,5577
20171027,99,433154
20171028,11,66030
20171028,26,24332
20171028,27,18228
20171028,28,21619
20171028,29,12237
20171028,30,12467
20171028,31,9198
20171028,41,100458
20171028,42,9075
20171028,43,11911
20171028,44,18788
20171028,45,13925
20171028,46,13108
20171028,47,17146
20171028,48,23975
20171028,49,4661
20171028,99,377235
20171029,11,11101
20171029,26,4635
20171029,27,3124
20171029,28,5827
20171029,29,2839
20171029,30,4330
20171029,31,2333
20171029,41,27707
20171029,42,2041
20171029,43,4067
20171029,44,5678
20171029,45,3474
20171029,46,4575
20171029,47,3472
20171029,48,3961
20171029,49,1559
20171029,99,90753
20171030,11,112986
20171030,26,40793
20171030,27,29403
20171030,28,36498
20171030,29,18802
20171030,30,20141
20171030,31,15057
20171030,41,168049
20171030,42,15821
20171030,43,19031
20171030,44,31336
20171030,45,24460
20171030,46,21709
20171030,47,30118
20171030,48,40911
20171030,49,7711
20171030,99,632909
20171031,11,78449
20171031,26,29993
20171031,27,21523
20171031,28,25613
20171031,29,13308
20171031,30,14390
20171031,31,10886
20171031,41,117952
20171031,42,11226
20171031,43,13750
20171031,44,22306
20171031,45,17349
20171031,46,15999
20171031,47,21545
20171031,48,29002
20171031,49,5478
20171031,99,448847
20171101,11,75206
20171101,26,29883
20171101,27,20243
20171101,28,24094
20171101,29,12534
20171101,30,14151
20171101,31,11023
20171101,41,112495
20171101,42,11227
20171101,43,13572
20171101,44,20825
20171101,45,16488
20171101,46,15523
20171101,47,21301
20171101,48,28217
20171101,49,5321
20171101,99,432229
20171102,11,76291
20171102,26,31158
20171102,27,21038
20171102,28,25035
20171102,29,13270
20171102,30,14805
20171102,31,11308
20171102,41,115488
20171102,42,11279
20171102,43,13671
20171102,44,22012
20171102,45,17189
20171102,46,15578
20171102,47,21708
20171102,48,29772
20171102,49,5664
20171102,99,445371
20171103,11,81899
20171103,26,32132
20171103,27,21579
20171103,28,26492
20171103,29,13364
20171103,30,15031
20171103,31,11650
20171103,41,120402
20171103,42,11955
20171103,43,14414
20171103,44,22368
20171103,45,18159
20171103,46,16116
20171103,47,22700
20171103,48,30509
20171103,49,5783
20171103,99,464675
20171104,11,71584
20171104,26,27529
20171104,27,20993
20171104,28,23742
20171104,29,13234
20171104,30,14320
20171104,31,10722
20171104,41,109403
20171104,42,9903
20171104,43,12540
20171104,44,20220
20171104,45,15083
20171104,46,15148
20171104,47,19463
20171104,48,27123
20171104,49,5023
20171104,99,416138
20171105,11,11542
20171105,26,4879
20171105,27,3231
20171105,28,5854
20171105,29,2744
20171105,30,4561
20171105,31,2606
20171105,41,28702
20171105,42,2153
20171105,43,4284
20171105,44,5720
20171105,45,3588
20171105,46,4543
20171105,47,3831
20171105,48,4389
20171105,49,1730
20171105,99,94381
20171106,11,114567
20171106,26,44665
20171106,27,31267
20171106,28,36929
20171106,29,19276
20171106,30,20841
20171106,31,16407
20171106,41,169276
20171106,42,16133
20171106,43,19450
20171106,44,31320
20171106,45,24804
20171106,46,22723
20171106,47,31309
20171106,48,43918
20171106,49,8041
20171106,99,651072
20171107,11,77798
20171107,26,30445
20171107,27,21472
20171107,28,25265
20171107,29,13372
20171107,30,15086
20171107,31,11363
20171107,41,117578
20171107,42,11557
20171107,43,13583
20171107,44,22147
20171107,45,17386
20171107,46,16555
20171107,47,21834
20171107,48,29521
20171107,49,5768
20171107,99,450829
20171108,11,72947
20171108,26,28298
20171108,27,19855
20171108,28,23614
20171108,29,11959
20171108,30,13819
20171108,31,10579
20171108,41,107576
20171108,42,10637
20171108,43,13241
20171108,44,20234
20171108,45,15724
20171108,46,15243
20171108,47,20297
20171108,48,26988
20171108,49,5076
20171108,99,416199
20171109,11,79032
20171109,26,30122
20171109,27,20970
20171109,28,25333
20171109,29,12915
20171109,30,14913
20171109,31,11038
20171109,41,118235
20171109,42,10977
20171109,43,13352
20171109,44,21605
20171109,45,16525
20171109,46,15236
20171109,47,21173
20171109,48,29138
20171109,49,5299
20171109,99,445981
20171110,11,82893
20171110,26,31743
20171110,27,22704
20171110,28,25809
20171110,29,13600
20171110,30,15193
20171110,31,11766
20171110,41,117394
20171110,42,12055
20171110,43,14307
20171110,44,22044
20171110,45,17926
20171110,46,16283
20171110,47,22792
20171110,48,30715
20171110,49,5583
20171110,99,462910
20171111,11,77057
20171111,26,27431
20171111,27,20559
20171111,28,25206
20171111,29,13130
20171111,30,14719
20171111,31,10617
20171111,41,115251
20171111,42,9997
20171111,43,12757
20171111,44,20449
20171111,45,15150
20171111,46,14469
20171111,47,19476
20171111,48,26810
20171111,49,4770
20171111,99,427954
20171112,11,10680
20171112,26,4292
20171112,27,3050
20171112,28,5247
20171112,29,2898
20171112,30,4578
20171112,31,2678
20171112,41,26891
20171112,42,1870
20171112,43,4189
20171112,44,5594
20171112,45,3339
20171112,46,4577
20171112,47,3747
20171112,48,3580
20171112,49,1771
20171112,99,89002
20171113,11,121656
20171113,26,44873
20171113,27,31701
20171113,28,38667
20171113,29,19413
20171113,30,22238
20171113,31,16403
20171113,41,178041
20171113,42,16890
20171113,43,20503
20171113,44,32211
20171113,45,25042
20171113,46,22842
20171113,47,32650
20171113,48,44713
20171113,49,8016
20171113,99,676003
20171114,11,81552
20171114,26,30907
20171114,27,21969
20171114,28,26375
20171114,29,13551
20171114,30,15362
20171114,31,11296
20171114,41,121726
20171114,42,11699
20171114,43,14423
20171114,44,22853
20171114,45,17309
20171114,46,16830
20171114,47,22102
20171114,48,29977
20171114,49,5768
20171114,99,463825
20171115,11,77128
20171115,26,29786
20171115,27,20183
20171115,28,24684
20171115,29,12663
20171115,30,14332
20171115,31,11087
20171115,41,111712
20171115,42,10693
20171115,43,13641
20171115,44,20274
20171115,45,16092
20171115,46,16116
20171115,47,20063
20171115,48,28354
20171115,49,5329
20171115,99,432226
20171116,11,83852
20171116,26,31642
20171116,27,21590
20171116,28,26938
20171116,29,13719
20171116,30,15758
20171116,31,11727
20171116,41,122643
20171116,42,11475
20171116,43,14335
20171116,44,22611
20171116,45,17553
20171116,46,16907
20171116,47,23034
20171116,48,31357
20171116,49,5796
20171116,99,471028
20171117,11,92692
20171117,26,34893
20171117,27,23425
20171117,28,29443
20171117,29,14425
20171117,30,16206
20171117,31,12522
20171117,41,134735
20171117,42,13020
20171117,43,15378
20171117,44,23804
20171117,45,18980
20171117,46,17870
20171117,47,23949
20171117,48,32791
20171117,49,6280
20171117,99,510517
20171118,11,76686
20171118,26,28547
20171118,27,20289
20171118,28,25214
20171118,29,13281
20171118,30,14736
20171118,31,10751
20171118,41,114814
20171118,42,10046
20171118,43,12812
20171118,44,20115
20171118,45,15220
20171118,46,14870
20171118,47,19057
20171118,48,27842
20171118,49,4969
20171118,99,429349
20171119,11,11380
20171119,26,5064
20171119,27,3205
20171119,28,6181
20171119,29,2807
20171119,30,4705
20171119,31,2685
20171119,41,28723
20171119,42,2193
20171119,43,4054
20171119,44,5536
